,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,22000,22000.0,0.47139,0.5303800000000001,1.0,1.0,22000,22000.0,0.46495,0.53552,1.0,1.0,0.49868999999999997,0.45023
1,22000,22000.0,0.46495,0.53552,1.0,1.0,5986,3428.0,0.45023,0.5241899999999999,1.0,1.0,0.55205,0.46316
2,5986,3428.0,0.45023,0.5241899999999999,1.0,1.0,3565,20017.0,0.46316,0.5526,1.0,1.0,0.65278,0.44733
3,3565,20017.0,0.46316,0.5526,1.0,1.0,20179,20255.0,0.44733,0.5525899999999999,1.0,0.8,0.6522899999999999,0.47028000000000003
4,20179,20255.0,0.44733,0.5525899999999999,1.0,0.8,20017,20201.0,0.47028000000000003,0.53025,1.0,0.8333,0.68203,0.46918000000000004
5,20017,20201.0,0.47028000000000003,0.53025,1.0,0.8333,11874,6913.0,0.46918000000000004,0.53473,1.0,0.8571,0.63021,0.46568000000000004
6,11874,6913.0,0.46918000000000004,0.53473,1.0,0.8571,8301,13190.0,0.46568000000000004,0.5353,1.0,0.875,0.6069100000000001,0.46013999999999994
7,8301,13190.0,0.46568000000000004,0.5353,1.0,0.875,6710,5010.0,0.46013999999999994,0.53755,1.0,0.8889,0.66063,0.47047
8,6710,5010.0,0.46013999999999994,0.53755,1.0,0.8889,15914,8765.0,0.47047,0.51267,0.9,0.9,0.74135,0.48825
9,15914,8765.0,0.47047,0.51267,0.9,0.9,20017,20129.0,0.48825,0.51156,0.9091,0.9091,0.74927,0.48856000000000005
10,20017,20129.0,0.48825,0.51156,0.9091,0.9091,20208,7253.0,0.48856000000000005,0.5121899999999999,0.9167,0.9167,0.7792899999999999,0.48322
11,20208,7253.0,0.48856000000000005,0.5121899999999999,0.9167,0.9167,13255,20017.0,0.48322,0.5233800000000001,0.9231,0.9231,0.7748,0.48028999999999994
12,13255,20017.0,0.48322,0.5233800000000001,0.9231,0.9231,15843,6087.0,0.48028999999999994,0.5303,0.8571,0.8571,0.79823,0.49381
13,15843,6087.0,0.48028999999999994,0.5303,0.8571,0.8571,5794,11207.0,0.49381,0.5049,0.8667,0.8667,0.8710399999999999,0.4924
14,5794,11207.0,0.49381,0.5049,0.8667,0.8667,12969,14445.0,0.4924,0.51344,0.875,0.875,0.95229,0.48878
15,12969,14445.0,0.4924,0.51344,0.875,0.875,20017,20164.0,0.48878,0.51107,0.8824,0.8824,0.95315,0.47796000000000005
16,20017,20164.0,0.48878,0.51107,0.8824,0.8824,4267,5053.0,0.47796000000000005,0.52184,0.8889,0.8889,0.96178,0.48248
17,4267,5053.0,0.47796000000000005,0.52184,0.8889,0.8889,20017,15948.0,0.48248,0.49475,0.8421,0.8947,0.9802,0.518
18,20017,15948.0,0.48248,0.49475,0.8421,0.8947,8885,6192.0,0.518,0.49333999999999995,0.85,0.9,0.9714200000000001,0.50266
19,8885,6192.0,0.518,0.49333999999999995,0.85,0.9,11710,20017.0,0.50266,0.50065,0.8571,0.9048,0.9823,0.49700000000000005
20,11710,20017.0,0.50266,0.50065,0.8571,0.9048,11529,8930.0,0.49700000000000005,0.49576000000000003,0.8182,0.8636,0.96636,0.5084
21,11529,8930.0,0.49700000000000005,0.49576000000000003,0.8182,0.8636,17141,2301.0,0.5084,0.45143999999999995,0.8261,0.8696,0.9594600000000001,0.54104
22,17141,2301.0,0.5084,0.45143999999999995,0.8261,0.8696,14532,7082.0,0.54104,0.46028,0.8333,0.875,0.9338799999999999,0.52505
23,14532,7082.0,0.54104,0.46028,0.8333,0.875,9276,4547.0,0.52505,0.4691,0.84,0.88,0.9357700000000001,0.55184
24,9276,4547.0,0.52505,0.4691,0.84,0.88,7833,5945.0,0.55184,0.44928,0.8077,0.8846,0.94011,0.55584
25,7833,5945.0,0.55184,0.44928,0.8077,0.8846,5352,16575.0,0.55584,0.46293,0.8148,0.8889,0.8987200000000001,0.51831
26,5352,16575.0,0.55584,0.46293,0.8148,0.8889,10767,18095.0,0.51831,0.4895,0.8214,0.8929,0.9279799999999999,0.51265
27,10767,18095.0,0.51831,0.4895,0.8214,0.8929,20017,6780.0,0.51265,0.4628,0.7931,0.8966,0.94935,0.54052
28,20017,6780.0,0.51265,0.4628,0.7931,0.8966,10894,6273.0,0.54052,0.42027,0.7667,0.9,0.94883,0.5804199999999999
29,10894,6273.0,0.54052,0.42027,0.7667,0.9,8236,10992.0,0.5804199999999999,0.41396000000000005,0.7742,0.9032,0.96285,0.5991
30,8236,10992.0,0.5804199999999999,0.41396000000000005,0.7742,0.9032,17693,3059.0,0.5991,0.38341,0.7812,0.9062,0.96785,0.6150399999999999
31,17693,3059.0,0.5991,0.38341,0.7812,0.9062,20017,12673.0,0.6150399999999999,0.38329,0.7879,0.9091,0.96735,0.61568
32,20017,12673.0,0.6150399999999999,0.38329,0.7879,0.9091,11182,6777.0,0.61568,0.38594,0.7941,0.8824,0.98688,0.61903
33,11182,6777.0,0.61568,0.38594,0.7941,0.8824,9462,20017.0,0.61903,0.39124000000000003,0.7714,0.8857,0.9972700000000001,0.59525
34,9462,20017.0,0.61903,0.39124000000000003,0.7714,0.8857,1699,4126.0,0.59525,0.39461999999999997,0.7778,0.8889,0.9981700000000001,0.59408
35,1699,4126.0,0.59525,0.39461999999999997,0.7778,0.8889,2236,3447.0,0.59408,0.40169,0.7838,0.8649,0.99825,0.63654
36,2236,3447.0,0.59408,0.40169,0.7838,0.8649,2307,8716.0,0.63654,0.34586,0.7895,0.8684,0.9981899999999999,0.65514
37,2307,8716.0,0.63654,0.34586,0.7895,0.8684,14016,7528.0,0.65514,0.32998,0.7949,0.8718,0.998,0.67818
38,14016,7528.0,0.65514,0.32998,0.7949,0.8718,6207,4300.0,0.67818,0.34506,0.8,0.875,0.9980600000000001,0.66878
39,6207,4300.0,0.67818,0.34506,0.8,0.875,8389,5025.0,0.66878,0.32900999999999997,0.8049,0.878,0.99797,0.6906800000000001
40,8389,5025.0,0.66878,0.32900999999999997,0.8049,0.878,15526,20017.0,0.6906800000000001,0.31227,0.8095,0.8809999999999999,0.9973799999999999,0.68774
41,15526,20017.0,0.6906800000000001,0.31227,0.8095,0.8809999999999999,20214,9786.0,0.68774,0.31367,0.8140000000000001,0.8605,0.99521,0.69514
42,20214,9786.0,0.68774,0.31367,0.8140000000000001,0.8605,8080,7407.0,0.69514,0.3154,0.8182,0.8636,0.9976200000000001,0.68128
43,8080,7407.0,0.69514,0.3154,0.8182,0.8636,14058,9134.0,0.68128,0.30557,0.8222,0.8667,0.9975700000000001,0.67319
