,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,2637,5264.0,0.47002,0.5253399999999999,1.0,1.0,6697,12083.0,0.46853,0.52588,1.0,1.0,0.48026,0.48688000000000003
1,6697,12083.0,0.46853,0.52588,1.0,1.0,7921,9554.0,0.48688000000000003,0.52935,0.6667,1.0,0.50259,0.4564
2,7921,9554.0,0.48688000000000003,0.52935,0.6667,1.0,4585,7844.0,0.4564,0.53223,0.75,1.0,0.62734,0.4742
3,4585,7844.0,0.4564,0.53223,0.75,1.0,4118,20017.0,0.4742,0.53785,0.8,1.0,0.66702,0.4617
4,4118,20017.0,0.4742,0.53785,0.8,1.0,20231,14270.0,0.4617,0.54075,0.8333,1.0,0.6379100000000001,0.47416
5,20231,14270.0,0.4617,0.54075,0.8333,1.0,5058,7700.0,0.47416,0.51672,0.8571,1.0,0.62575,0.47889
6,5058,7700.0,0.47416,0.51672,0.8571,1.0,20017,8490.0,0.47889,0.5422899999999999,0.875,1.0,0.6734,0.45966
7,20017,8490.0,0.47889,0.5422899999999999,0.875,1.0,20017,8053.0,0.45966,0.49796999999999997,0.7778,1.0,0.7235,0.47805
8,20017,8053.0,0.45966,0.49796999999999997,0.7778,1.0,10339,13440.0,0.47805,0.52992,0.8,1.0,0.72038,0.47605
9,10339,13440.0,0.47805,0.52992,0.8,1.0,14452,12365.0,0.47605,0.53725,0.8182,0.9091,0.72214,0.47508999999999996
10,14452,12365.0,0.47605,0.53725,0.8182,0.9091,20017,14309.0,0.47508999999999996,0.53482,0.8333,0.9167,0.81497,0.44974
11,20017,14309.0,0.47508999999999996,0.53482,0.8333,0.9167,6748,20017.0,0.44974,0.5431699999999999,0.8462,0.9231,0.8272799999999999,0.45693999999999996
12,6748,20017.0,0.44974,0.5431699999999999,0.8462,0.9231,20154,8833.0,0.45693999999999996,0.53885,0.8571,0.8571,0.8156399999999999,0.49631000000000003
13,20154,8833.0,0.45693999999999996,0.53885,0.8571,0.8571,9274,20017.0,0.49631000000000003,0.50236,0.8667,0.8667,0.79879,0.50412
14,9274,20017.0,0.49631000000000003,0.50236,0.8667,0.8667,12741,15068.0,0.50412,0.5077699999999999,0.875,0.875,0.78333,0.50655
15,12741,15068.0,0.50412,0.5077699999999999,0.875,0.875,8864,7637.0,0.50655,0.54245,0.8824,0.8824,0.79059,0.44156999999999996
16,8864,7637.0,0.50655,0.54245,0.8824,0.8824,2231,3844.0,0.44156999999999996,0.535,0.8889,0.8889,0.7878,0.46421999999999997
17,2231,3844.0,0.44156999999999996,0.535,0.8889,0.8889,10793,7864.0,0.46421999999999997,0.53028,0.8947,0.8947,0.77961,0.50349
18,10793,7864.0,0.46421999999999997,0.53028,0.8947,0.8947,6731,20017.0,0.50349,0.49733999999999995,0.9,0.9,0.78346,0.5025
19,6731,20017.0,0.50349,0.49733999999999995,0.9,0.9,20332,9535.0,0.5025,0.49309,0.9048,0.9048,0.78695,0.50569
20,20332,9535.0,0.5025,0.49309,0.9048,0.9048,20017,20212.0,0.50569,0.49411000000000005,0.9091,0.9091,0.80337,0.52261
21,20017,20212.0,0.50569,0.49411000000000005,0.9091,0.9091,9666,20017.0,0.52261,0.48021,0.9129999999999999,0.9129999999999999,0.773,0.51947
22,9666,20017.0,0.52261,0.48021,0.9129999999999999,0.9129999999999999,20228,20310.0,0.51947,0.48062,0.9167,0.9167,0.75664,0.53508
23,20228,20310.0,0.51947,0.48062,0.9167,0.9167,11560,6557.0,0.53508,0.47662,0.92,0.88,0.6947,0.53168
24,11560,6557.0,0.53508,0.47662,0.92,0.88,7239,20017.0,0.53168,0.47421,0.9231,0.8846,0.94785,0.52988
25,7239,20017.0,0.53168,0.47421,0.9231,0.8846,15302,20017.0,0.52988,0.4688,0.9259,0.8889,0.90176,0.53474
26,15302,20017.0,0.52988,0.4688,0.9259,0.8889,10046,20017.0,0.53474,0.46741000000000005,0.9286,0.8929,0.9714799999999999,0.5416
27,10046,20017.0,0.53474,0.46741000000000005,0.9286,0.8929,10209,4883.0,0.5416,0.45818000000000003,0.9309999999999999,0.8966,0.98283,0.5421600000000001
28,10209,4883.0,0.5416,0.45818000000000003,0.9309999999999999,0.8966,3558,4880.0,0.5421600000000001,0.46052,0.9333,0.8667,0.98403,0.57403
29,3558,4880.0,0.5421600000000001,0.46052,0.9333,0.8667,5963,20017.0,0.57403,0.43964,0.9355,0.871,0.99334,0.56822
30,5963,20017.0,0.57403,0.43964,0.9355,0.871,11161,4748.0,0.56822,0.47456000000000004,0.9062,0.8438,0.99369,0.55708
31,11161,4748.0,0.56822,0.47456000000000004,0.9062,0.8438,9719,5400.0,0.55708,0.48482,0.9091,0.8182,0.98487,0.62385
32,9719,5400.0,0.55708,0.48482,0.9091,0.8182,7248,5074.0,0.62385,0.46036000000000005,0.8824,0.7941,0.9965799999999999,0.66328
33,7248,5074.0,0.62385,0.46036000000000005,0.8824,0.7941,6273,14101.0,0.66328,0.34515,0.8857,0.8,0.9961700000000001,0.65374
34,6273,14101.0,0.66328,0.34515,0.8857,0.8,20017,20167.0,0.65374,0.34674,0.8889,0.8056,0.99264,0.65347
35,20017,20167.0,0.65374,0.34674,0.8889,0.8056,20264,5692.0,0.65347,0.35097,0.8919,0.8108,0.99177,0.65264
36,20264,5692.0,0.65347,0.35097,0.8919,0.8108,5633,20017.0,0.65264,0.34315999999999997,0.8947,0.8158,0.9951399999999999,0.68001
37,5633,20017.0,0.65264,0.34315999999999997,0.8947,0.8158,5665,20017.0,0.68001,0.32727,0.8974,0.8205,0.99492,0.68066
38,5665,20017.0,0.68001,0.32727,0.8974,0.8205,9105,4437.0,0.68066,0.37095,0.875,0.825,0.9935,0.62971
39,9105,4437.0,0.68066,0.37095,0.875,0.825,20017,13960.0,0.62971,0.37759000000000004,0.878,0.8293,0.9911200000000001,0.61155
40,20017,13960.0,0.62971,0.37759000000000004,0.878,0.8293,10444,1384.0,0.61155,0.31939,0.8809999999999999,0.8333,0.99061,0.6422
41,10444,1384.0,0.61155,0.31939,0.8809999999999999,0.8333,3642,2414.0,0.6422,0.36529,0.8837,0.8372,0.9914,0.63837
42,3642,2414.0,0.6422,0.36529,0.8837,0.8372,8919,1131.0,0.63837,0.34729,0.8864,0.8409,0.99608,0.64303
43,8919,1131.0,0.63837,0.34729,0.8864,0.8409,4219,3495.0,0.64303,0.34674,0.8889,0.8444,0.9960399999999999,0.6363800000000001
44,4219,3495.0,0.64303,0.34674,0.8889,0.8444,12286,1975.0,0.6363800000000001,0.35675999999999997,0.8913,0.8478,0.99671,0.62698
45,12286,1975.0,0.6363800000000001,0.35675999999999997,0.8913,0.8478,12179,7609.0,0.62698,0.39236,0.8936,0.8511,0.99279,0.6158600000000001
46,12179,7609.0,0.62698,0.39236,0.8936,0.8511,8854,3638.0,0.6158600000000001,0.38468,0.8958,0.8542,0.99292,0.63364
47,8854,3638.0,0.6158600000000001,0.38468,0.8958,0.8542,4425,6414.0,0.63364,0.37351999999999996,0.898,0.8571,0.99574,0.65054
48,4425,6414.0,0.63364,0.37351999999999996,0.898,0.8571,7787,4217.0,0.65054,0.3518,0.9,0.84,0.9956200000000001,0.6292800000000001
49,7787,4217.0,0.65054,0.3518,0.9,0.84,8421,12225.0,0.6292800000000001,0.37394,0.902,0.8431,0.99385,0.63855
50,8421,12225.0,0.6292800000000001,0.37394,0.902,0.8431,5878,5090.0,0.63855,0.3771,0.9038,0.8269,0.9953799999999999,0.6244
51,5878,5090.0,0.63855,0.3771,0.9038,0.8269,6518,2027.0,0.6244,0.35655,0.9057,0.8302,0.9892299999999999,0.64423
52,6518,2027.0,0.6244,0.35655,0.9057,0.8302,7439,1018.0,0.64423,0.36869,0.8889,0.8333,0.9961,0.63453
53,7439,1018.0,0.64423,0.36869,0.8889,0.8333,7522,6689.0,0.63453,0.41218999999999995,0.8909,0.8182,0.9953700000000001,0.63381
54,7522,6689.0,0.63453,0.41218999999999995,0.8909,0.8182,2741,1268.0,0.63381,0.33459,0.8929,0.8214,0.99574,0.67819
55,2741,1268.0,0.63381,0.33459,0.8929,0.8214,4335,20017.0,0.67819,0.31886,0.8947,0.8246,0.9948299999999999,0.67994
56,4335,20017.0,0.67819,0.31886,0.8947,0.8246,9953,20017.0,0.67994,0.32663000000000003,0.8966,0.8276,0.9950600000000001,0.67338
57,9953,20017.0,0.67994,0.32663000000000003,0.8966,0.8276,20102,17315.0,0.67338,0.34071999999999997,0.8983,0.8305,0.98995,0.6725300000000001
58,20102,17315.0,0.67338,0.34071999999999997,0.8983,0.8305,2862,6088.0,0.6725300000000001,0.33481,0.9,0.8333,0.9929600000000001,0.69107
59,2862,6088.0,0.6725300000000001,0.33481,0.9,0.8333,4955,1840.0,0.69107,0.32056999999999997,0.9016,0.8361,0.9921399999999999,0.68585
60,4955,1840.0,0.69107,0.32056999999999997,0.9016,0.8361,20017,20094.0,0.68585,0.31449,0.9032,0.8387,0.9897100000000001,0.69123
61,20017,20094.0,0.68585,0.31449,0.9032,0.8387,8321,6946.0,0.69123,0.3463,0.8889,0.8413,0.9899100000000001,0.6603600000000001
62,8321,6946.0,0.69123,0.3463,0.8889,0.8413,20017,14389.0,0.6603600000000001,0.35241,0.8906,0.8438,0.9877799999999999,0.63978
63,20017,14389.0,0.6603600000000001,0.35241,0.8906,0.8438,1789,17637.0,0.63978,0.33899,0.8923,0.8462,0.98664,0.66383
64,1789,17637.0,0.63978,0.33899,0.8923,0.8462,13327,4902.0,0.66383,0.33389,0.8939,0.8485,0.98831,0.67256
65,13327,4902.0,0.66383,0.33389,0.8939,0.8485,6568,10580.0,0.67256,0.35669,0.8806,0.8507,0.9814299999999999,0.65144
66,6568,10580.0,0.67256,0.35669,0.8806,0.8507,16434,20017.0,0.65144,0.34786999999999996,0.8824,0.8529,0.9821799999999999,0.64315
67,16434,20017.0,0.65144,0.34786999999999996,0.8824,0.8529,13670,7973.0,0.64315,0.29184,0.8696,0.8551,0.98561,0.70954
68,13670,7973.0,0.64315,0.29184,0.8696,0.8551,7964,6390.0,0.70954,0.28870999999999997,0.8714,0.8571,0.98365,0.74779
69,7964,6390.0,0.70954,0.28870999999999997,0.8714,0.8571,5349,20017.0,0.74779,0.29536,0.8592,0.8592,0.98515,0.70472
70,5349,20017.0,0.74779,0.29536,0.8592,0.8592,20185,10313.0,0.70472,0.30812,0.8611,0.8611,0.9862299999999999,0.70011
71,20185,10313.0,0.70472,0.30812,0.8611,0.8611,20017,5924.0,0.70011,0.33294,0.863,0.8493,0.98854,0.71539
72,20017,5924.0,0.70011,0.33294,0.863,0.8493,7183,9505.0,0.71539,0.28094,0.8649,0.8514,0.9877100000000001,0.7298
73,7183,9505.0,0.71539,0.28094,0.8649,0.8514,3347,2869.0,0.7298,0.25934,0.8667,0.8533,0.991,0.7547699999999999
74,3347,2869.0,0.7298,0.25934,0.8667,0.8533,12915,6367.0,0.7547699999999999,0.25828,0.8684,0.8553,0.99249,0.7470100000000001
75,12915,6367.0,0.7547699999999999,0.25828,0.8684,0.8553,20017,20127.0,0.7470100000000001,0.25301,0.8701,0.8571,0.98967,0.75362
76,20017,20127.0,0.7470100000000001,0.25301,0.8701,0.8571,13114,5794.0,0.75362,0.25987,0.8718,0.8590000000000001,0.9904700000000001,0.81623
77,13114,5794.0,0.75362,0.25987,0.8718,0.8590000000000001,11551,20017.0,0.81623,0.18058,0.8734,0.8608,0.9927600000000001,0.8195100000000001
78,11551,20017.0,0.81623,0.18058,0.8734,0.8608,20095,18084.0,0.8195100000000001,0.18715,0.875,0.8625,0.9910100000000001,0.81882
79,20095,18084.0,0.8195100000000001,0.18715,0.875,0.8625,15354,20017.0,0.81882,0.18058,0.8765,0.8642,0.98874,0.8425799999999999
80,15354,20017.0,0.81882,0.18058,0.8765,0.8642,4685,10282.0,0.8425799999999999,0.16184,0.878,0.8537,0.99377,0.85977
81,4685,10282.0,0.8425799999999999,0.16184,0.878,0.8537,20017,6934.0,0.85977,0.15245999999999998,0.8795,0.8434,0.97505,0.8927799999999999
82,20017,6934.0,0.85977,0.15245999999999998,0.8795,0.8434,8434,7975.0,0.8927799999999999,0.11972999999999999,0.8809999999999999,0.8452,0.9914799999999999,0.8745700000000001
83,8434,7975.0,0.8927799999999999,0.11972999999999999,0.8809999999999999,0.8452,20017,20167.0,0.8745700000000001,0.12553,0.8824,0.8471,0.9948600000000001,0.87179
84,20017,20167.0,0.8745700000000001,0.12553,0.8824,0.8471,6663,20017.0,0.87179,0.13119,0.8837,0.8488,0.99335,0.8742700000000001
85,6663,20017.0,0.87179,0.13119,0.8837,0.8488,2985,9149.0,0.8742700000000001,0.12654,0.8851,0.8506,0.9955700000000001,0.8770100000000001
86,2985,9149.0,0.8742700000000001,0.12654,0.8851,0.8506,20017,20180.0,0.8770100000000001,0.12315999999999999,0.8864,0.8523,0.99493,0.88675
87,20017,20180.0,0.8770100000000001,0.12315999999999999,0.8864,0.8523,5742,20017.0,0.88675,0.1055,0.8876,0.8539,0.99445,0.8875700000000001
