,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3632,4383.0,0.52763,0.47536999999999996,1.0,1.0,7277,11548.0,0.50505,0.49005,1.0,1.0,0.48065,0.5069899999999999
1,7277,11548.0,0.50505,0.49005,1.0,1.0,7246,6723.0,0.5069899999999999,0.4929,0.6667,1.0,0.50098,0.50788
2,7246,6723.0,0.5069899999999999,0.4929,0.6667,1.0,9013,5334.0,0.50788,0.47744,0.75,1.0,0.48317,0.5146
3,9013,5334.0,0.50788,0.47744,0.75,1.0,5383,8485.0,0.5146,0.49145,0.8,1.0,0.59346,0.52135
4,5383,8485.0,0.5146,0.49145,0.8,1.0,4115,10209.0,0.52135,0.49618999999999996,0.8333,1.0,0.56693,0.5011800000000001
5,4115,10209.0,0.52135,0.49618999999999996,0.8333,1.0,20017,20081.0,0.5011800000000001,0.49901999999999996,0.8571,1.0,0.58844,0.501
6,20017,20081.0,0.5011800000000001,0.49901999999999996,0.8571,1.0,20147,20224.0,0.501,0.49945,0.875,1.0,0.59267,0.5007199999999999
7,20147,20224.0,0.501,0.49945,0.875,1.0,20328,20407.0,0.5007199999999999,0.49893999999999994,0.8889,1.0,0.59817,0.50127
8,20328,20407.0,0.5007199999999999,0.49893999999999994,0.8889,1.0,20480,5076.0,0.50127,0.49067,0.9,1.0,0.6117100000000001,0.5284399999999999
9,20480,5076.0,0.50127,0.49067,0.9,1.0,9935,2096.0,0.5284399999999999,0.44823999999999997,0.9091,1.0,0.76713,0.53179
10,9935,2096.0,0.5284399999999999,0.44823999999999997,0.9091,1.0,3976,3467.0,0.53179,0.4723,0.9167,1.0,0.89418,0.51855
11,3976,3467.0,0.53179,0.4723,0.9167,1.0,9792,20017.0,0.51855,0.47913,0.9231,1.0,0.86695,0.50644
12,9792,20017.0,0.51855,0.47913,0.9231,1.0,9964,18864.0,0.50644,0.49353,0.9286,1.0,0.8620700000000001,0.50922
13,9964,18864.0,0.50644,0.49353,0.9286,1.0,11758,20017.0,0.50922,0.4614,0.8667,0.9333,0.8748600000000001,0.53691
14,11758,20017.0,0.50922,0.4614,0.8667,0.9333,20017,9415.0,0.53691,0.4743,0.8125,0.9375,0.94952,0.54951
15,20017,9415.0,0.53691,0.4743,0.8125,0.9375,3567,3906.0,0.54951,0.43973999999999996,0.8235,0.9412,0.92424,0.56013
16,3567,3906.0,0.54951,0.43973999999999996,0.8235,0.9412,20017,20087.0,0.56013,0.43993999999999994,0.8333,0.9444,0.9001299999999999,0.5595600000000001
17,20017,20087.0,0.56013,0.43993999999999994,0.8333,0.9444,10524,15972.0,0.5595600000000001,0.44553999999999994,0.8421,0.9474,0.89504,0.53869
18,10524,15972.0,0.5595600000000001,0.44553999999999994,0.8421,0.9474,1237,10659.0,0.53869,0.46024,0.85,0.9,0.8798600000000001,0.57243
19,1237,10659.0,0.53869,0.46024,0.85,0.9,5699,4344.0,0.57243,0.41176,0.8095,0.9048,0.91274,0.57785
20,5699,4344.0,0.57243,0.41176,0.8095,0.9048,5512,6145.0,0.57785,0.39691,0.8182,0.9091,0.8863700000000001,0.60882
