,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,22000,22000,0.47392,0.52462,1.0,1.0,19404,10176,0.47817,0.51905,1.0,1.0,0.49107,0.4795
1,19404,10176,0.47817,0.51905,1.0,1.0,7957,11161,0.4795,0.52708,1.0,0.6667,0.48373999999999995,0.48608999999999997
2,7957,11161,0.4795,0.52708,1.0,0.6667,9756,22000,0.48608999999999997,0.51363,1.0,0.5,0.48047,0.47058999999999995
3,9756,22000,0.48608999999999997,0.51363,1.0,0.5,20017,20017,0.47058999999999995,0.56085,0.8,0.6,0.38491,0.43899
4,20017,20017,0.47058999999999995,0.56085,0.8,0.6,20152,20225,0.43899,0.5613,0.8333,0.5,0.30107,0.4245
5,20152,20225,0.43899,0.5613,0.8333,0.5,20017,6747,0.4245,0.5760000000000001,0.8571,0.5714,0.27657,0.42036999999999997
6,20017,6747,0.4245,0.5760000000000001,0.8571,0.5714,20017,9838,0.42036999999999997,0.57117,0.875,0.625,0.27398,0.43459
7,20017,9838,0.42036999999999997,0.57117,0.875,0.625,8115,3770,0.43459,0.5774699999999999,0.8889,0.6667,0.2729,0.42041000000000006
8,8115,3770,0.43459,0.5774699999999999,0.8889,0.6667,7126,1798,0.42041000000000006,0.59746,0.8,0.7,0.27643,0.40410999999999997
9,7126,1798,0.42041000000000006,0.59746,0.8,0.7,12354,20017,0.40410999999999997,0.5937600000000001,0.8182,0.6364,0.2317,0.41702
10,12354,20017,0.40410999999999997,0.5937600000000001,0.8182,0.6364,12173,20017,0.41702,0.5808,0.8333,0.6667,0.23401999999999998,0.42436
11,12173,20017,0.41702,0.5808,0.8333,0.6667,12596,3334,0.42436,0.58649,0.8462,0.6923,0.24036,0.40888
12,12596,3334,0.42436,0.58649,0.8462,0.6923,8785,1155,0.40888,0.5607800000000001,0.7857,0.7143,0.25568,0.45101
13,8785,1155,0.40888,0.5607800000000001,0.7857,0.7143,5077,5883,0.45101,0.5997,0.7333,0.7333,0.17438,0.39929000000000003
14,5077,5883,0.45101,0.5997,0.7333,0.7333,10884,7647,0.39929000000000003,0.62534,0.75,0.6875,0.07775,0.45371000000000006
15,10884,7647,0.39929000000000003,0.62534,0.75,0.6875,4741,7520,0.45371000000000006,0.59259,0.7059,0.6471,0.16021,0.40554
16,4741,7520,0.45371000000000006,0.59259,0.7059,0.6471,20017,7549,0.40554,0.58619,0.6667,0.6667,0.14135999999999999,0.45083
17,20017,7549,0.40554,0.58619,0.6667,0.6667,5915,10126,0.45083,0.61333,0.6316,0.6842,0.052079999999999994,0.40746
18,5915,10126,0.45083,0.61333,0.6316,0.6842,5724,6709,0.40746,0.61905,0.65,0.7,0.0901,0.37513
19,5724,6709,0.40746,0.61905,0.65,0.7,20017,20085,0.37513,0.62515,0.6667,0.7143,0.07848,0.37526
20,20017,20085,0.37513,0.62515,0.6667,0.7143,20153,7900,0.37526,0.6413300000000001,0.6818,0.6818,0.10197,0.38709
21,20153,7900,0.37526,0.6413300000000001,0.6818,0.6818,5140,6116,0.38709,0.63016,0.6522,0.6957,0.13684000000000002,0.37339
22,5140,6116,0.38709,0.63016,0.6522,0.6957,20017,16834,0.37339,0.63202,0.6667,0.7083,0.06642999999999999,0.37154
23,20017,16834,0.37339,0.63202,0.6667,0.7083,14669,13447,0.37154,0.6381600000000001,0.68,0.72,0.05612,0.35665
24,14669,13447,0.37154,0.6381600000000001,0.68,0.72,5591,3497,0.35665,0.6519199999999999,0.6923,0.7308,0.03854,0.37956
25,5591,3497,0.35665,0.6519199999999999,0.6923,0.7308,6970,9782,0.37956,0.63634,0.7037,0.7407,0.031869999999999996,0.37513
26,6970,9782,0.37956,0.63634,0.7037,0.7407,11236,1830,0.37513,0.62034,0.7143,0.75,0.013590000000000001,0.37505
27,11236,1830,0.37513,0.62034,0.7143,0.75,8482,20017,0.37505,0.63488,0.7241,0.7586,0.02625,0.34725
28,8482,20017,0.37505,0.63488,0.7241,0.7586,5868,16544,0.34725,0.65973,0.7333,0.7667,0.017730000000000003,0.33626
29,5868,16544,0.34725,0.65973,0.7333,0.7667,11276,10903,0.33626,0.66613,0.7419,0.7742,0.02376,0.3383
30,11276,10903,0.33626,0.66613,0.7419,0.7742,15476,7609,0.3383,0.67196,0.75,0.7812,0.046830000000000004,0.33282
31,15476,7609,0.3383,0.67196,0.75,0.7812,3535,7990,0.33282,0.66682,0.7576,0.7576,0.06302,0.27212
32,3535,7990,0.33282,0.66682,0.7576,0.7576,964,9710,0.27212,0.71023,0.7647,0.7647,0.02777,0.2765
33,964,9710,0.27212,0.71023,0.7647,0.7647,4100,4868,0.2765,0.69816,0.7714,0.7714,0.02951,0.34069
34,4100,4868,0.2765,0.69816,0.7714,0.7714,3521,4774,0.34069,0.69118,0.75,0.7778,0.00562,0.31056
35,3521,4774,0.34069,0.69118,0.75,0.7778,12659,3694,0.31056,0.71624,0.7568,0.7568,0.00344,0.3301
36,12659,3694,0.31056,0.71624,0.7568,0.7568,2041,2765,0.3301,0.66363,0.7632,0.7632,0.03126,0.34002
37,2041,2765,0.3301,0.66363,0.7632,0.7632,8768,15265,0.34002,0.6662399999999999,0.7692,0.7692,0.00404,0.32961999999999997
38,8768,15265,0.34002,0.6662399999999999,0.7692,0.7692,10582,20017,0.32961999999999997,0.66694,0.775,0.775,0.0042899999999999995,0.34292
39,10582,20017,0.32961999999999997,0.66694,0.775,0.775,7826,7143,0.34292,0.67638,0.7561,0.7805,0.00409,0.32161999999999996
