,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,22000,22000,0.46847,0.52735,1.0,1.0,8904,5189,0.46558999999999995,0.53492,1.0,1.0,0.48281,0.46858
1,8904,5189,0.46558999999999995,0.53492,1.0,1.0,1374,406,0.46858,0.51358,1.0,1.0,0.50793,0.4803
2,1374,406,0.46858,0.51358,1.0,1.0,1349,270,0.4803,0.49753000000000003,0.75,1.0,0.51926,0.49087
3,1349,270,0.4803,0.49753000000000003,0.75,1.0,1283,1591,0.49087,0.53617,0.8,0.8,0.52203,0.51132
4,1283,1591,0.49087,0.53617,0.8,0.8,2294,1778,0.51132,0.5122899999999999,0.8333,0.6667,0.52131,0.48578999999999994
5,2294,1778,0.51132,0.5122899999999999,0.8333,0.6667,1787,482,0.48578999999999994,0.51754,0.7143,0.7143,0.52312,0.51134
6,1787,482,0.48578999999999994,0.51754,0.7143,0.7143,426,674,0.51134,0.54046,0.75,0.625,0.46106,0.46692
7,426,674,0.51134,0.54046,0.75,0.625,1651,672,0.46692,0.54872,0.7778,0.5556,0.44385,0.4322
8,1651,672,0.46692,0.54872,0.7778,0.5556,200,755,0.4322,0.5280600000000001,0.8,0.5,0.44606,0.3924
9,200,755,0.4322,0.5280600000000001,0.8,0.5,880,491,0.3924,0.58498,0.8182,0.4545,0.26150999999999996,0.42422
10,880,491,0.3924,0.58498,0.8182,0.4545,1297,3017,0.42422,0.57244,0.8333,0.5,0.26411,0.42865
11,1297,3017,0.42422,0.57244,0.8333,0.5,3061,688,0.42865,0.57715,0.8462,0.4615,0.14917,0.47681
12,3061,688,0.42865,0.57715,0.8462,0.4615,1114,1937,0.47681,0.52335,0.8571,0.5,0.1703,0.46637
13,1114,1937,0.47681,0.52335,0.8571,0.5,22000,14830,0.46637,0.63693,0.8,0.4667,0.17342,0.4461
14,22000,14830,0.46637,0.63693,0.8,0.4667,1275,1126,0.4461,0.57777,0.75,0.4375,0.03324,0.44881000000000004
15,1275,1126,0.4461,0.57777,0.75,0.4375,954,312,0.44881000000000004,0.55974,0.7647,0.4706,0.09327,0.49318999999999996
16,954,312,0.44881000000000004,0.55974,0.7647,0.4706,1018,651,0.49318999999999996,0.54315,0.7778,0.4444,0.09682,0.46324
17,1018,651,0.49318999999999996,0.54315,0.7778,0.4444,3017,791,0.46324,0.55519,0.7895,0.4211,0.09767999999999999,0.52444
18,3017,791,0.46324,0.55519,0.7895,0.4211,976,391,0.52444,0.49404,0.8,0.45,0.042730000000000004,0.49262
19,976,391,0.52444,0.49404,0.8,0.45,613,977,0.49262,0.49801000000000006,0.8095,0.4762,0.06167,0.48413
20,613,977,0.49262,0.49801000000000006,0.8095,0.4762,1054,607,0.48413,0.49106000000000005,0.7727,0.5,0.040010000000000004,0.54571
21,1054,607,0.48413,0.49106000000000005,0.7727,0.5,818,2194,0.54571,0.49618,0.7826,0.5217,0.045439999999999994,0.51563
22,818,2194,0.54571,0.49618,0.7826,0.5217,1542,775,0.51563,0.48288000000000003,0.75,0.5417,0.028030000000000003,0.47998999999999997
23,1542,775,0.51563,0.48288000000000003,0.75,0.5417,1463,1124,0.47998999999999997,0.51839,0.72,0.56,0.02215,0.44014
24,1463,1124,0.47998999999999997,0.51839,0.72,0.56,305,642,0.44014,0.53659,0.7308,0.5769,0.0053,0.48452
25,305,642,0.44014,0.53659,0.7308,0.5769,1688,1386,0.48452,0.51121,0.7037,0.5556,0.045610000000000005,0.46025
26,1688,1386,0.48452,0.51121,0.7037,0.5556,843,1718,0.46025,0.56745,0.6786,0.5357,0.03921,0.51374
27,843,1718,0.46025,0.56745,0.6786,0.5357,536,1384,0.51374,0.5764199999999999,0.6897,0.5517,0.07527,0.44493999999999995
28,536,1384,0.51374,0.5764199999999999,0.6897,0.5517,781,370,0.44493999999999995,0.5533100000000001,0.6667,0.5667,0.06738999999999999,0.46984
29,781,370,0.44493999999999995,0.5533100000000001,0.6667,0.5667,2469,2399,0.46984,0.53132,0.6774,0.5806,0.06331,0.48253999999999997
30,2469,2399,0.46984,0.53132,0.6774,0.5806,814,719,0.48253999999999997,0.5635899999999999,0.6562,0.5938,0.06884,0.4094
31,814,719,0.48253999999999997,0.5635899999999999,0.6562,0.5938,2671,3017,0.4094,0.51435,0.6364,0.6061,0.05897,0.48103999999999997
32,2671,3017,0.4094,0.51435,0.6364,0.6061,998,1647,0.48103999999999997,0.60556,0.6471,0.5882,0.06862,0.40571999999999997
33,998,1647,0.48103999999999997,0.60556,0.6471,0.5882,1535,1003,0.40571999999999997,0.5133,0.6286,0.5714,0.04502,0.45571000000000006
34,1535,1003,0.40571999999999997,0.5133,0.6286,0.5714,1903,1125,0.45571000000000006,0.49087,0.6111,0.5833,0.0309,0.55898
35,1903,1125,0.45571000000000006,0.49087,0.6111,0.5833,985,431,0.55898,0.48793000000000003,0.5946,0.5946,0.0096,0.4775
36,985,431,0.55898,0.48793000000000003,0.5946,0.5946,588,1968,0.4775,0.54304,0.6053,0.6053,0.06298,0.50302
37,588,1968,0.4775,0.54304,0.6053,0.6053,1206,883,0.50302,0.495,0.5897,0.6154,0.00588,0.46428
38,1206,883,0.50302,0.495,0.5897,0.6154,602,1402,0.46428,0.54323,0.6,0.6,0.051739999999999994,0.42389
39,602,1402,0.46428,0.54323,0.6,0.6,515,252,0.42389,0.55796,0.6098,0.6098,0.1094,0.53675
40,515,252,0.42389,0.55796,0.6098,0.6098,390,846,0.53675,0.51867,0.619,0.619,0.05172,0.49359
41,390,846,0.53675,0.51867,0.619,0.619,1664,1381,0.49359,0.55435,0.6279,0.6279,0.0037799999999999995,0.44736000000000004
