,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3050,4263.0,0.51835,0.47481999999999996,1.0,1.0,4270,11003.0,0.51067,0.48928999999999995,1.0,1.0,0.51581,0.5193399999999999
1,4270,11003.0,0.51067,0.48928999999999995,1.0,1.0,4352,9347.0,0.5193399999999999,0.48694,1.0,1.0,0.50634,0.51022
2,4352,9347.0,0.5193399999999999,0.48694,1.0,1.0,9465,11164.0,0.51022,0.5009,0.75,0.75,0.57004,0.50768
3,9465,11164.0,0.51022,0.5009,0.75,0.75,20017,20116.0,0.50768,0.49207,0.8,0.8,0.47758999999999996,0.50789
4,20017,20116.0,0.50768,0.49207,0.8,0.8,20183,10928.0,0.50789,0.50083,0.8333,0.8333,0.42646000000000006,0.49623999999999996
5,20183,10928.0,0.50789,0.50083,0.8333,0.8333,20017,20079.0,0.49623999999999996,0.50355,0.8571,0.8571,0.40911,0.48275
6,20017,20079.0,0.49623999999999996,0.50355,0.8571,0.8571,6159,20017.0,0.48275,0.51466,0.875,0.875,0.41138,0.48596000000000006
7,6159,20017.0,0.48275,0.51466,0.875,0.875,20154,20234.0,0.48596000000000006,0.5143399999999999,0.8889,0.8889,0.40681999999999996,0.48838000000000004
8,20154,20234.0,0.48596000000000006,0.5143399999999999,0.8889,0.8889,6753,2958.0,0.48838000000000004,0.53666,0.8,0.9,0.40074,0.46295
9,6753,2958.0,0.48838000000000004,0.53666,0.8,0.9,4150,2355.0,0.46295,0.51741,0.8182,0.9091,0.31585,0.47347
10,4150,2355.0,0.46295,0.51741,0.8182,0.9091,14721,9651.0,0.47347,0.53168,0.8333,0.8333,0.25423,0.45696000000000003
11,14721,9651.0,0.47347,0.53168,0.8333,0.8333,5711,9398.0,0.45696000000000003,0.5381199999999999,0.8462,0.8462,0.23822,0.47448999999999997
12,5711,9398.0,0.45696000000000003,0.5381199999999999,0.8462,0.8462,4582,6542.0,0.47448999999999997,0.5418,0.8571,0.7857,0.12309,0.47912
13,4582,6542.0,0.47448999999999997,0.5418,0.8571,0.7857,2520,6796.0,0.47912,0.5161899999999999,0.8667,0.8,0.14701,0.47988000000000003
14,2520,6796.0,0.47912,0.5161899999999999,0.8667,0.8,2117,4078.0,0.47988000000000003,0.49128999999999995,0.875,0.8125,0.23576999999999998,0.50146
15,2117,4078.0,0.47988000000000003,0.49128999999999995,0.875,0.8125,5955,6795.0,0.50146,0.48668,0.8824,0.8235,0.1074,0.52536
16,5955,6795.0,0.50146,0.48668,0.8824,0.8235,2501,20017.0,0.52536,0.49082,0.8889,0.8333,0.07013,0.50871
17,2501,20017.0,0.52536,0.49082,0.8889,0.8333,20160,9407.0,0.50871,0.49756999999999996,0.8947,0.7895,0.18850999999999998,0.49415
18,20160,9407.0,0.50871,0.49756999999999996,0.8947,0.7895,5440,2844.0,0.49415,0.5476,0.9,0.8,0.17498,0.43596
19,5440,2844.0,0.49415,0.5476,0.9,0.8,4121,12305.0,0.43596,0.56103,0.9048,0.8095,0.14653,0.43096999999999996
20,4121,12305.0,0.43596,0.56103,0.9048,0.8095,5239,6412.0,0.43096999999999996,0.58375,0.9091,0.8182,0.18093,0.44506
21,5239,6412.0,0.43096999999999996,0.58375,0.9091,0.8182,6082,13651.0,0.44506,0.57035,0.8696,0.8261,0.10114,0.43149
22,6082,13651.0,0.44506,0.57035,0.8696,0.8261,20017,8960.0,0.43149,0.57227,0.875,0.8333,0.07177,0.42555
23,20017,8960.0,0.43149,0.57227,0.875,0.8333,20017,10020.0,0.42555,0.57089,0.84,0.84,0.06765,0.4391
24,20017,10020.0,0.42555,0.57089,0.84,0.84,8086,10235.0,0.4391,0.55994,0.8462,0.8077,0.0776,0.46271
25,8086,10235.0,0.4391,0.55994,0.8462,0.8077,10527,9110.0,0.46271,0.53508,0.8519,0.8148,0.03202,0.45776999999999995
26,10527,9110.0,0.46271,0.53508,0.8519,0.8148,2050,14058.0,0.45776999999999995,0.5493899999999999,0.8571,0.8214,0.04637,0.46212
27,2050,14058.0,0.45776999999999995,0.5493899999999999,0.8571,0.8214,8993,16187.0,0.46212,0.53722,0.8621,0.8276,0.027630000000000002,0.46243999999999996
28,8993,16187.0,0.46212,0.53722,0.8621,0.8276,20017,2661.0,0.46243999999999996,0.54693,0.8667,0.8333,0.028999999999999998,0.45298999999999995
29,20017,2661.0,0.46243999999999996,0.54693,0.8667,0.8333,6513,20017.0,0.45298999999999995,0.5486300000000001,0.871,0.8065,0.07619,0.47653999999999996
30,6513,20017.0,0.45298999999999995,0.5486300000000001,0.871,0.8065,10282,20017.0,0.47653999999999996,0.52077,0.875,0.8125,0.03586,0.47128000000000003
31,10282,20017.0,0.47653999999999996,0.52077,0.875,0.8125,4666,20017.0,0.47128000000000003,0.5291100000000001,0.8788,0.8182,0.037000000000000005,0.48583999999999994
32,4666,20017.0,0.47128000000000003,0.5291100000000001,0.8788,0.8182,13196,7290.0,0.48583999999999994,0.5058600000000001,0.8824,0.8235,0.02735,0.50144
