,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,8947,4604,0.50575,0.48358,1.0,1.0,7777,11440,0.52176,0.49017,1.0,1.0,0.49149,0.5054
1,7777,11440,0.52176,0.49017,1.0,1.0,6389,10360,0.5054,0.48396999999999996,1.0,0.6667,0.48651000000000005,0.52899
2,6389,10360,0.5054,0.48396999999999996,1.0,0.6667,9122,7324,0.52899,0.47089,1.0,0.75,0.48062,0.53328
3,9122,7324,0.52899,0.47089,1.0,0.75,20017,20102,0.53328,0.46697,1.0,0.8,0.39742,0.53245
4,20017,20102,0.53328,0.46697,1.0,0.8,6024,4986,0.53245,0.45161,1.0,0.8333,0.37105,0.5447
5,6024,4986,0.53245,0.45161,1.0,0.8333,20017,6057,0.5447,0.44322,1.0,0.8571,0.36512,0.54359
6,20017,6057,0.5447,0.44322,1.0,0.8571,7729,6236,0.54359,0.47262,1.0,0.75,0.35268,0.52572
7,7729,6236,0.54359,0.47262,1.0,0.75,20017,20132,0.52572,0.47426,1.0,0.7778,0.35115,0.52554
8,20017,20132,0.52572,0.47426,1.0,0.7778,20200,8516,0.52554,0.49912,1.0,0.8,0.35151,0.50295
9,20200,8516,0.52554,0.49912,1.0,0.8,20017,20142,0.50295,0.49673,1.0,0.8182,0.33941,0.5030600000000001
10,20017,20142,0.50295,0.49673,1.0,0.8182,20206,10201,0.5030600000000001,0.49815,1.0,0.8333,0.19283,0.5009600000000001
11,20206,10201,0.5030600000000001,0.49815,1.0,0.8333,11514,2674,0.5009600000000001,0.4882,1.0,0.8462,0.23692,0.50447
12,11514,2674,0.5009600000000001,0.4882,1.0,0.8462,20017,10141,0.50447,0.50155,1.0,0.7857,0.26027,0.50167
13,20017,10141,0.50447,0.50155,1.0,0.7857,11280,20017,0.50167,0.50129,1.0,0.7333,0.23528000000000002,0.49401999999999996
14,11280,20017,0.50167,0.50129,1.0,0.7333,20017,20094,0.49401999999999996,0.50589,1.0,0.75,0.24548000000000003,0.48658999999999997
15,20017,20094,0.49401999999999996,0.50589,1.0,0.75,11988,4744,0.48658999999999997,0.51418,1.0,0.7647,0.22891,0.48995
16,11988,4744,0.48658999999999997,0.51418,1.0,0.7647,13906,13041,0.48995,0.51632,1.0,0.7778,0.21584,0.47883000000000003
17,13906,13041,0.48995,0.51632,1.0,0.7778,14354,6885,0.47883000000000003,0.54761,1.0,0.7368,0.21971999999999997,0.47998999999999997
18,14354,6885,0.47883000000000003,0.54761,1.0,0.7368,20017,11253,0.47998999999999997,0.5111,0.95,0.75,0.29838000000000003,0.48975
19,20017,11253,0.47998999999999997,0.5111,0.95,0.75,20017,10109,0.48975,0.51902,0.9524,0.7619,0.2141,0.49336
20,20017,10109,0.48975,0.51902,0.9524,0.7619,2937,4181,0.49336,0.5304,0.9545,0.7727,0.18525,0.47418999999999994
21,2937,4181,0.49336,0.5304,0.9545,0.7727,4136,11317,0.47418999999999994,0.54393,0.9565,0.7826,0.13717000000000001,0.4555
22,4136,11317,0.47418999999999994,0.54393,0.9565,0.7826,20017,20132,0.4555,0.54478,0.9583,0.7917,0.12550999999999998,0.45546000000000003
23,20017,20132,0.4555,0.54478,0.9583,0.7917,20252,6565,0.45546000000000003,0.51275,0.92,0.8,0.10764000000000001,0.47947
24,20252,6565,0.45546000000000003,0.51275,0.92,0.8,20017,20145,0.47947,0.51986,0.9231,0.7692,0.09515,0.44114
25,20017,20145,0.47947,0.51986,0.9231,0.7692,2348,4494,0.44114,0.55898,0.9259,0.7778,0.09767999999999999,0.44171000000000005
26,2348,4494,0.44114,0.55898,0.9259,0.7778,10865,11131,0.44171000000000005,0.56009,0.9286,0.7857,0.07145,0.44473999999999997
27,10865,11131,0.44171000000000005,0.56009,0.9286,0.7857,20017,6153,0.44473999999999997,0.5503600000000001,0.9309999999999999,0.7931,0.06375,0.4634
28,20017,6153,0.44473999999999997,0.5503600000000001,0.9309999999999999,0.7931,8975,20017,0.4634,0.52947,0.9333,0.8,0.18359,0.47043
29,8975,20017,0.4634,0.52947,0.9333,0.8,20128,20202,0.47043,0.5292899999999999,0.9355,0.8065,0.03961,0.4625
30,20128,20202,0.47043,0.5292899999999999,0.9355,0.8065,2878,5984,0.4625,0.54806,0.9375,0.7812,0.01859,0.46463000000000004
31,2878,5984,0.4625,0.54806,0.9375,0.7812,20017,20094,0.46463000000000004,0.53533,0.9394,0.7879,0.03127,0.46873000000000004
32,20017,20094,0.46463000000000004,0.53533,0.9394,0.7879,15472,20017,0.46873000000000004,0.52846,0.9412,0.7941,0.021159999999999998,0.44553999999999994
33,15472,20017,0.46873000000000004,0.52846,0.9412,0.7941,8847,13965,0.44553999999999994,0.55488,0.9429,0.8,0.02253,0.44021000000000005
34,8847,13965,0.44553999999999994,0.55488,0.9429,0.8,20017,20107,0.44021000000000005,0.55945,0.9444,0.8056,0.02878,0.45846000000000003
35,20017,20107,0.44021000000000005,0.55945,0.9444,0.8056,13012,20017,0.45846000000000003,0.54123,0.9459,0.8108,0.02304,0.45869
36,13012,20017,0.45846000000000003,0.54123,0.9459,0.8108,20081,6496,0.45869,0.52204,0.9474,0.8158,0.02326,0.4668
37,20081,6496,0.45869,0.52204,0.9474,0.8158,2085,7239,0.4668,0.51446,0.9487,0.8205,0.02153,0.48644
38,2085,7239,0.4668,0.51446,0.9487,0.8205,20017,20117,0.48644,0.51373,0.95,0.825,0.022959999999999998,0.4899
39,20017,20117,0.48644,0.51373,0.95,0.825,4176,3355,0.4899,0.51393,0.9512,0.8293,0.022619999999999998,0.48917
40,4176,3355,0.4899,0.51393,0.9512,0.8293,20017,9941,0.48917,0.59067,0.9286,0.8333,0.054779999999999995,0.40014
41,20017,9941,0.48917,0.59067,0.9286,0.8333,20017,20087,0.40014,0.59992,0.9302,0.8372,0.022359999999999998,0.40012
42,20017,20087,0.40014,0.59992,0.9302,0.8372,20156,13234,0.40012,0.61516,0.9318,0.8409,0.023530000000000002,0.35689
43,20156,13234,0.40012,0.61516,0.9318,0.8409,8423,20017,0.35689,0.64108,0.9333,0.8444,0.00997,0.35861
44,8423,20017,0.35689,0.64108,0.9333,0.8444,5933,20017,0.35861,0.65158,0.9348,0.8478,0.00645,0.36491999999999997
45,5933,20017,0.35861,0.65158,0.9348,0.8478,11452,4238,0.36491999999999997,0.62293,0.9362,0.8511,0.00457,0.37964000000000003
46,11452,4238,0.36491999999999997,0.62293,0.9362,0.8511,20017,20148,0.37964000000000003,0.62024,0.9375,0.8542,0.01278,0.37944
47,20017,20148,0.37964000000000003,0.62024,0.9375,0.8542,20262,20333,0.37944,0.62059,0.9388,0.8571,0.0099,0.37987
48,20262,20333,0.37944,0.62059,0.9388,0.8571,20403,7143,0.37987,0.63712,0.94,0.86,0.009009999999999999,0.34221
49,20403,7143,0.37987,0.63712,0.94,0.86,9849,18750,0.34221,0.66948,0.9412,0.8627,0.0133,0.32998
50,9849,18750,0.34221,0.66948,0.9412,0.8627,20017,20121,0.32998,0.67043,0.9423,0.8654,0.00777,0.32978
51,20017,20121,0.32998,0.67043,0.9423,0.8654,20192,5207,0.32978,0.74356,0.9245,0.8491,0.00406,0.4134
52,20192,5207,0.32978,0.74356,0.9245,0.8491,20017,20017,0.4134,0.5696399999999999,0.9074,0.8519,0.0039299999999999995,0.43044
53,20017,20017,0.4134,0.5696399999999999,0.9074,0.8519,20101,5602,0.43044,0.57428,0.9091,0.8545,0.0031,0.4224
54,20101,5602,0.43044,0.57428,0.9091,0.8545,5772,3017,0.4224,0.6060800000000001,0.8929,0.8393,0.0039,0.35541999999999996
55,5772,3017,0.4224,0.6060800000000001,0.8929,0.8393,2383,2585,0.35541999999999996,0.60458,0.8947,0.8421,0.00365,0.38897
56,2383,2585,0.35541999999999996,0.60458,0.8947,0.8421,4842,10939,0.38897,0.62166,0.8966,0.8448,0.0067599999999999995,0.38456
57,4842,10939,0.38897,0.62166,0.8966,0.8448,20017,20099,0.38456,0.6151,0.8983,0.8475,0.008190000000000001,0.36241999999999996
58,20017,20099,0.38456,0.6151,0.8983,0.8475,9846,20017,0.36241999999999996,0.62878,0.9,0.85,0.006529999999999999,0.37155
59,9846,20017,0.36241999999999996,0.62878,0.9,0.85,20137,13419,0.37155,0.63944,0.9016,0.8525,0.00658,0.33296
60,20137,13419,0.37155,0.63944,0.9016,0.8525,4042,10589,0.33296,0.67942,0.9032,0.8548,0.00757,0.32361999999999996
61,4042,10589,0.33296,0.67942,0.9032,0.8548,8560,20017,0.32361999999999996,0.6731,0.9048,0.8571,0.01,0.3127
62,8560,20017,0.32361999999999996,0.6731,0.9048,0.8571,2534,20017,0.3127,0.67679,0.9062,0.8594,0.01026,0.31768
63,2534,20017,0.3127,0.67679,0.9062,0.8594,6647,20017,0.31768,0.68461,0.9077,0.8462,0.00759,0.34144
64,6647,20017,0.31768,0.68461,0.9077,0.8462,2947,6839,0.34144,0.65557,0.9091,0.8485,0.00455,0.34755
65,2947,6839,0.34144,0.65557,0.9091,0.8485,20017,20103,0.34755,0.6523899999999999,0.9104,0.8507,0.00672,0.34758
66,20017,20103,0.34755,0.6523899999999999,0.9104,0.8507,20177,10724,0.34758,0.67376,0.9118,0.8529,0.0070599999999999994,0.31223
67,20177,10724,0.34758,0.67376,0.9118,0.8529,4965,12200,0.31223,0.68897,0.9129999999999999,0.8551,0.0058,0.32481
68,4965,12200,0.31223,0.68897,0.9129999999999999,0.8551,7484,7992,0.32481,0.6706,0.9143,0.8571,0.0078,0.35841
69,7484,7992,0.32481,0.6706,0.9143,0.8571,9343,4530,0.35841,0.67104,0.9155,0.8592,0.00892,0.3606
70,9343,4530,0.35841,0.67104,0.9155,0.8592,11560,5380,0.3606,0.67476,0.9028,0.8611,0.012459999999999999,0.33132
71,11560,5380,0.3606,0.67476,0.9028,0.8611,15444,2434,0.33132,0.6564800000000001,0.9041,0.863,0.00945,0.34231
72,15444,2434,0.33132,0.6564800000000001,0.9041,0.863,4516,5125,0.34231,0.65288,0.9054,0.8649,0.00797,0.33662
73,4516,5125,0.34231,0.65288,0.9054,0.8649,20017,8427,0.33662,0.63932,0.9067,0.8667,0.0071200000000000005,0.39361999999999997
74,20017,8427,0.33662,0.63932,0.9067,0.8667,5894,1415,0.39361999999999997,0.59504,0.8947,0.8684,0.00481,0.39511999999999997
75,5894,1415,0.39361999999999997,0.59504,0.8947,0.8684,2152,10893,0.39511999999999997,0.6201,0.8961,0.8701,0.00859,0.3217
76,2152,10893,0.39511999999999997,0.6201,0.8961,0.8701,3789,20017,0.3217,0.6716300000000001,0.8974,0.8718,0.00847,0.34873000000000004
77,3789,20017,0.3217,0.6716300000000001,0.8974,0.8718,14008,11891,0.34873000000000004,0.6661199999999999,0.8987,0.8734,0.006840000000000001,0.34391
78,14008,11891,0.34873000000000004,0.6661199999999999,0.8987,0.8734,14093,20017,0.34391,0.65253,0.9,0.875,0.00555,0.37838
79,14093,20017,0.34391,0.65253,0.9,0.875,10524,2255,0.37838,0.61845,0.9012,0.8765,0.006659999999999999,0.39224000000000003
80,10524,2255,0.37838,0.61845,0.9012,0.8765,4915,16048,0.39224000000000003,0.62545,0.9024,0.878,0.007670000000000001,0.37442
81,4915,16048,0.39224000000000003,0.62545,0.9024,0.878,20017,20092,0.37442,0.62573,0.9036,0.8795,0.007790000000000001,0.37677
82,20017,20092,0.37442,0.62573,0.9036,0.8795,12652,16019,0.37677,0.63308,0.9048,0.8809999999999999,0.00962,0.3628
83,12652,16019,0.37677,0.63308,0.9048,0.8809999999999999,14835,12160,0.3628,0.64562,0.9059,0.8824,0.01004,0.35341999999999996
84,14835,12160,0.3628,0.64562,0.9059,0.8824,20017,20133,0.35341999999999996,0.64635,0.907,0.8837,0.01013,0.35778000000000004
85,20017,20133,0.35341999999999996,0.64635,0.907,0.8837,15805,10492,0.35778000000000004,0.64146,0.9079999999999999,0.8736,0.00958,0.36824
86,15805,10492,0.35778000000000004,0.64146,0.9079999999999999,0.8736,8730,3572,0.36824,0.63098,0.9091,0.875,0.00815,0.31944
