,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,14517,5148.0,0.50869,0.48953,1.0,1.0,6497,11079.0,0.49786,0.486,1.0,1.0,0.48085,0.52858
1,6497,11079.0,0.49786,0.486,1.0,1.0,8326,6377.0,0.52858,0.48172,0.6667,1.0,0.49996999999999997,0.51445
2,8326,6377.0,0.52858,0.48172,0.6667,1.0,8967,6154.0,0.51445,0.49146999999999996,0.75,1.0,0.4844,0.50536
3,8967,6154.0,0.51445,0.49146999999999996,0.75,1.0,4862,9243.0,0.50536,0.49761000000000005,0.8,1.0,0.5929,0.49788000000000004
4,4862,9243.0,0.50536,0.49761000000000005,0.8,1.0,2837,10725.0,0.49788000000000004,0.50257,0.8333,1.0,0.54952,0.50062
5,2837,10725.0,0.49788000000000004,0.50257,0.8333,1.0,20017,20089.0,0.50062,0.49966000000000005,0.8571,1.0,0.62012,0.5006
6,20017,20089.0,0.50062,0.49966000000000005,0.8571,1.0,20165,20235.0,0.5006,0.49951999999999996,0.875,1.0,0.60421,0.50074
7,20165,20235.0,0.5006,0.49951999999999996,0.875,1.0,20315,20388.0,0.50074,0.49938999999999995,0.8889,1.0,0.61277,0.50069
8,20315,20388.0,0.50074,0.49938999999999995,0.8889,1.0,20465,3992.0,0.50069,0.48118,0.9,1.0,0.61319,0.5162800000000001
9,20465,3992.0,0.50069,0.48118,0.9,1.0,9399,10720.0,0.5162800000000001,0.48861000000000004,0.9091,1.0,0.77574,0.5132
10,9399,10720.0,0.5162800000000001,0.48861000000000004,0.9091,1.0,20017,8113.0,0.5132,0.47644,0.9167,1.0,0.7611,0.54725
11,20017,8113.0,0.5132,0.47644,0.9167,1.0,8354,3348.0,0.54725,0.42498,0.9231,1.0,0.86013,0.57422
12,8354,3348.0,0.54725,0.42498,0.9231,1.0,6497,13546.0,0.57422,0.47758,0.8571,1.0,0.88738,0.51341
13,6497,13546.0,0.57422,0.47758,0.8571,1.0,10910,20017.0,0.51341,0.48436,0.8667,1.0,0.87274,0.5323100000000001
14,10910,20017.0,0.51341,0.48436,0.8667,1.0,4797,3702.0,0.5323100000000001,0.46637,0.875,1.0,0.86405,0.53599
15,4797,3702.0,0.5323100000000001,0.46637,0.875,1.0,8121,9521.0,0.53599,0.46266,0.8824,1.0,0.9041899999999999,0.54916
16,8121,9521.0,0.53599,0.46266,0.8824,1.0,3243,5789.0,0.54916,0.49638000000000004,0.8333,0.9444,0.9269,0.54789
17,3243,5789.0,0.54916,0.49638000000000004,0.8333,0.9444,2576,7526.0,0.54789,0.42491,0.8421,0.9474,0.96346,0.57621
18,2576,7526.0,0.54789,0.42491,0.8421,0.9474,7351,11591.0,0.57621,0.42151000000000005,0.85,0.9,0.9383600000000001,0.56396
19,7351,11591.0,0.57621,0.42151000000000005,0.85,0.9,10562,2828.0,0.56396,0.44816000000000006,0.8095,0.9048,0.97936,0.55494
20,10562,2828.0,0.56396,0.44816000000000006,0.8095,0.9048,5170,3200.0,0.55494,0.45053000000000004,0.8182,0.9091,0.9797899999999999,0.52254
21,5170,3200.0,0.55494,0.45053000000000004,0.8182,0.9091,2084,4631.0,0.52254,0.45133,0.8261,0.9129999999999999,0.97825,0.5350699999999999
22,2084,4631.0,0.52254,0.45133,0.8261,0.9129999999999999,2561,20017.0,0.5350699999999999,0.44778999999999997,0.8333,0.875,0.98495,0.61993
23,2561,20017.0,0.5350699999999999,0.44778999999999997,0.8333,0.875,4365,3843.0,0.61993,0.43117,0.8,0.84,0.9940399999999999,0.5997399999999999
24,4365,3843.0,0.61993,0.43117,0.8,0.84,4260,4140.0,0.5997399999999999,0.46484,0.7692,0.8462,0.9971,0.56135
25,4260,4140.0,0.5997399999999999,0.46484,0.7692,0.8462,3500,20017.0,0.56135,0.45686000000000004,0.7407,0.8519,0.99766,0.5464100000000001
26,3500,20017.0,0.56135,0.45686000000000004,0.7407,0.8519,14946,2579.0,0.5464100000000001,0.43778,0.75,0.8571,0.9959,0.57828
27,14946,2579.0,0.5464100000000001,0.43778,0.75,0.8571,3427,2352.0,0.57828,0.43965,0.7241,0.8621,0.99575,0.58915
28,3427,2352.0,0.57828,0.43965,0.7241,0.8621,5555,5562.0,0.58915,0.44351999999999997,0.7333,0.8333,0.9960200000000001,0.5778800000000001
29,5555,5562.0,0.58915,0.44351999999999997,0.7333,0.8333,6950,1316.0,0.5778800000000001,0.41584,0.7419,0.8387,0.9960100000000001,0.5695600000000001
