,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,22000,1959,0.48186,0.51895,0.0,1.0,9566,8123,0.4748,0.52374,0.5,1.0,0.44923,0.47225
1,9566,8123,0.4748,0.52374,0.5,1.0,11143,6178,0.47225,0.50669,0.6667,1.0,0.46126999999999996,0.49803000000000003
2,11143,6178,0.47225,0.50669,0.6667,1.0,4563,3000,0.49803000000000003,0.48841999999999997,0.75,1.0,0.50215,0.45745
3,4563,3000,0.49803000000000003,0.48841999999999997,0.75,1.0,4097,6599,0.45745,0.56734,0.8,1.0,0.41325,0.40631999999999996
4,4097,6599,0.45745,0.56734,0.8,1.0,6301,20017,0.40631999999999996,0.59029,0.8333,1.0,0.35807,0.40976
5,6301,20017,0.40631999999999996,0.59029,0.8333,1.0,20081,10144,0.40976,0.58602,0.8571,1.0,0.36963,0.4175
6,20081,10144,0.40976,0.58602,0.8571,1.0,20017,16592,0.4175,0.58629,0.875,1.0,0.37422,0.4158
7,20017,16592,0.4175,0.58629,0.875,1.0,20017,10178,0.4158,0.58363,0.8889,0.8889,0.3844,0.41
8,20017,10178,0.4158,0.58363,0.8889,0.8889,20017,11422,0.41,0.59391,0.9,0.9,0.39509,0.40986000000000006
9,20017,11422,0.41,0.59391,0.9,0.9,3361,5510,0.40986000000000006,0.58076,0.9091,0.9091,0.4023,0.44466999999999995
10,3361,5510,0.40986000000000006,0.58076,0.9091,0.9091,7482,20017,0.44466999999999995,0.5577,0.9167,0.9167,0.39338,0.44208000000000003
11,7482,20017,0.44466999999999995,0.5577,0.9167,0.9167,20091,20162,0.44208000000000003,0.55804,0.9231,0.9231,0.35962,0.44197
12,20091,20162,0.44208000000000003,0.55804,0.9231,0.9231,20234,20304,0.44197,0.55808,0.9286,0.9286,0.36054,0.44201999999999997
13,20234,20304,0.44197,0.55808,0.9286,0.9286,20372,20440,0.44201999999999997,0.5582699999999999,0.9333,0.8667,0.36248,0.44878999999999997
14,20372,20440,0.44201999999999997,0.5582699999999999,0.9333,0.8667,20017,9154,0.44878999999999997,0.57676,0.9375,0.875,0.36322,0.44158000000000003
15,20017,9154,0.44878999999999997,0.57676,0.9375,0.875,13091,20017,0.44158000000000003,0.5573199999999999,0.9412,0.8824,0.3853,0.44226000000000004
16,13091,20017,0.44158000000000003,0.5573199999999999,0.9412,0.8824,20085,20157,0.44226000000000004,0.55775,0.9444,0.8889,0.37846,0.44232
17,20085,20157,0.44226000000000004,0.55775,0.9444,0.8889,20227,11784,0.44232,0.55053,0.9474,0.8947,0.37031,0.46333
18,20227,11784,0.44232,0.55053,0.9474,0.8947,11567,7510,0.46333,0.5414899999999999,0.95,0.85,0.3736,0.48783999999999994
19,11567,7510,0.46333,0.5414899999999999,0.95,0.85,3609,10674,0.48783999999999994,0.5141100000000001,0.9524,0.8571,0.36934,0.49058
20,3609,10674,0.48783999999999994,0.5141100000000001,0.9524,0.8571,20017,9596,0.49058,0.5203,0.9545,0.8636,0.38659,0.49788999999999994
21,20017,9596,0.49058,0.5203,0.9545,0.8636,8632,4061,0.49788999999999994,0.54101,0.9129999999999999,0.8696,0.36278,0.46608999999999995
22,8632,4061,0.49788999999999994,0.54101,0.9129999999999999,0.8696,14540,12230,0.46608999999999995,0.53947,0.9167,0.875,0.35151,0.46365
23,14540,12230,0.46608999999999995,0.53947,0.9167,0.875,15183,6026,0.46365,0.53362,0.92,0.84,0.38069000000000003,0.5000399999999999
24,15183,6026,0.46365,0.53362,0.92,0.84,5504,20017,0.5000399999999999,0.5211399999999999,0.8846,0.8077,0.41128000000000003,0.44314
25,5504,20017,0.5000399999999999,0.5211399999999999,0.8846,0.8077,6527,6964,0.44314,0.5399,0.8889,0.8148,0.2828,0.45928
26,6527,6964,0.44314,0.5399,0.8889,0.8148,9490,2579,0.45928,0.52025,0.8929,0.8214,0.26824000000000003,0.4911
27,9490,2579,0.45928,0.52025,0.8929,0.8214,5849,8352,0.4911,0.49377,0.8966,0.8276,0.29144000000000003,0.50435
28,5849,8352,0.4911,0.49377,0.8966,0.8276,20017,20086,0.50435,0.49588999999999994,0.9,0.8333,0.24875999999999998,0.5041800000000001
29,20017,20086,0.50435,0.49588999999999994,0.9,0.8333,20161,7890,0.5041800000000001,0.51574,0.9032,0.8065,0.255,0.48768999999999996
30,20161,7890,0.5041800000000001,0.51574,0.9032,0.8065,8818,8125,0.48768999999999996,0.50602,0.875,0.8125,0.20596,0.4907
31,8818,8125,0.48768999999999996,0.50602,0.875,0.8125,20017,9422,0.4907,0.52686,0.8788,0.8182,0.13747,0.46998999999999996
32,20017,9422,0.4907,0.52686,0.8788,0.8182,11865,7649,0.46998999999999996,0.53476,0.8824,0.8235,0.14014000000000001,0.4704
33,11865,7649,0.46998999999999996,0.53476,0.8824,0.8235,20017,20521,0.4704,0.52984,0.8857,0.8286,0.13758,0.46015
34,20017,20521,0.4704,0.52984,0.8857,0.8286,13213,17793,0.46015,0.54566,0.8889,0.8333,0.10811,0.45325
35,13213,17793,0.46015,0.54566,0.8889,0.8333,20017,20085,0.45325,0.54678,0.8919,0.8378,0.12552,0.42058999999999996
36,20017,20085,0.45325,0.54678,0.8919,0.8378,4624,20017,0.42058999999999996,0.5792,0.8947,0.8421,0.11133,0.44086000000000003
37,4624,20017,0.42058999999999996,0.5792,0.8947,0.8421,10458,20017,0.44086000000000003,0.55581,0.8974,0.8462,0.08138,0.45628
38,10458,20017,0.44086000000000003,0.55581,0.8974,0.8462,14116,14918,0.45628,0.55567,0.9,0.85,0.09104,0.44655
39,14116,14918,0.45628,0.55567,0.9,0.85,7655,9578,0.44655,0.55898,0.9024,0.8537,0.08011,0.44217
40,7655,9578,0.44655,0.55898,0.9024,0.8537,20017,10958,0.44217,0.5725899999999999,0.9048,0.8571,0.06137000000000001,0.43117
41,20017,10958,0.44217,0.5725899999999999,0.9048,0.8571,20018,20017,0.43117,0.59753,0.8837,0.8605,0.03543,0.40243
42,20018,20017,0.43117,0.59753,0.8837,0.8605,20086,15222,0.40243,0.6039800000000001,0.8864,0.8636,0.035410000000000004,0.40121
43,20086,15222,0.40243,0.6039800000000001,0.8864,0.8636,4693,13989,0.40121,0.5984,0.8889,0.8667,0.02888,0.40653
44,4693,13989,0.40121,0.5984,0.8889,0.8667,20017,20091,0.40653,0.59368,0.8913,0.8696,0.02435,0.42296000000000006
45,20017,20091,0.40653,0.59368,0.8913,0.8696,6882,8314,0.42296000000000006,0.60827,0.8723,0.8723,0.02735,0.39516
46,6882,8314,0.42296000000000006,0.60827,0.8723,0.8723,5114,2256,0.39516,0.6138,0.875,0.875,0.01406,0.39799
47,5114,2256,0.39516,0.6138,0.875,0.875,6117,3317,0.39799,0.67681,0.8571,0.8776,0.010029999999999999,0.32711
48,6117,3317,0.39799,0.67681,0.8571,0.8776,20017,7306,0.32711,0.64441,0.86,0.88,0.01264,0.37674
49,20017,7306,0.32711,0.64441,0.86,0.88,6667,10025,0.37674,0.63861,0.8627,0.8824,0.03293,0.36318
50,6667,10025,0.37674,0.63861,0.8627,0.8824,20017,20102,0.36318,0.6371899999999999,0.8654,0.8846,0.01026,0.33843
51,20017,20102,0.36318,0.6371899999999999,0.8654,0.8846,2086,5653,0.33843,0.66518,0.8679,0.8868,0.02137,0.3137
52,2086,5653,0.33843,0.66518,0.8679,0.8868,7973,13326,0.3137,0.6821699999999999,0.8704,0.8889,0.04009,0.29556
53,7973,13326,0.3137,0.6821699999999999,0.8704,0.8889,1235,7460,0.29556,0.72693,0.8727,0.8909,0.02507,0.27186
54,1235,7460,0.29556,0.72693,0.8727,0.8909,9269,20017,0.27186,0.72521,0.875,0.8929,0.01715,0.25877
55,9269,20017,0.27186,0.72521,0.875,0.8929,7912,5781,0.25877,0.75256,0.8772,0.8772,0.00656,0.29243
56,7912,5781,0.25877,0.75256,0.8772,0.8772,6958,16005,0.29243,0.73526,0.8621,0.8793,0.07328,0.22025999999999998
57,6958,16005,0.29243,0.73526,0.8621,0.8793,1128,1912,0.22025999999999998,0.75984,0.8644,0.8814,0.0134,0.25508000000000003
58,1128,1912,0.22025999999999998,0.75984,0.8644,0.8814,5934,12571,0.25508000000000003,0.7418399999999999,0.8667,0.8833,0.00627,0.2541
59,5934,12571,0.25508000000000003,0.7418399999999999,0.8667,0.8833,6486,5931,0.2541,0.76918,0.8689,0.8852,0.04445,0.23398000000000002
60,6486,5931,0.2541,0.76918,0.8689,0.8852,13496,4436,0.23398000000000002,0.80372,0.871,0.871,0.00987,0.29094000000000003
61,13496,4436,0.23398000000000002,0.80372,0.871,0.871,10808,20017,0.29094000000000003,0.67064,0.8571,0.873,0.05085,0.3477
62,10808,20017,0.29094000000000003,0.67064,0.8571,0.873,3530,9152,0.3477,0.66851,0.8594,0.875,0.06457,0.35908
63,3530,9152,0.3477,0.66851,0.8594,0.875,8180,3736,0.35908,0.6733,0.8462,0.8769,0.03937,0.35473000000000005
64,8180,3736,0.35908,0.6733,0.8462,0.8769,4712,4612,0.35473000000000005,0.6602600000000001,0.8333,0.8788,0.04962,0.33718000000000004
65,4712,4612,0.35473000000000005,0.6602600000000001,0.8333,0.8788,2025,5484,0.33718000000000004,0.67866,0.8358,0.8657,0.03107,0.35449
66,2025,5484,0.33718000000000004,0.67866,0.8358,0.8657,9875,2494,0.35449,0.63064,0.8382,0.8676,0.0059700000000000005,0.35624
67,9875,2494,0.35449,0.63064,0.8382,0.8676,9936,14757,0.35624,0.63999,0.8261,0.8696,0.04396,0.35936999999999997
68,9936,14757,0.35624,0.63999,0.8261,0.8696,14922,17110,0.35936999999999997,0.64658,0.8286,0.8714,0.01029,0.35302
69,14922,17110,0.35936999999999997,0.64658,0.8286,0.8714,5576,9026,0.35302,0.72343,0.831,0.8592,0.00609,0.29469
70,5576,9026,0.35302,0.72343,0.831,0.8592,20017,4167,0.29469,0.72254,0.8333,0.8611,0.00799,0.26259
71,20017,4167,0.29469,0.72254,0.8333,0.8611,11358,8658,0.26259,0.75794,0.8356,0.8493,0.00748,0.28751
72,11358,8658,0.26259,0.75794,0.8356,0.8493,20017,5208,0.28751,0.6896800000000001,0.8378,0.8514,0.009000000000000001,0.31935
73,20017,5208,0.28751,0.6896800000000001,0.8378,0.8514,7812,3271,0.31935,0.6793899999999999,0.84,0.8533,0.00685,0.30606
74,7812,3271,0.31935,0.6793899999999999,0.84,0.8533,14354,9003,0.30606,0.6776800000000001,0.8421,0.8553,0.01316,0.31212
