,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,22000,22000.0,0.5121600000000001,0.48511000000000004,1.0,1.0,8887,9926.0,0.5121899999999999,0.48578999999999994,1.0,1.0,0.49037,0.50095
1,8887,9926.0,0.5121899999999999,0.48578999999999994,1.0,1.0,5809,10382.0,0.50095,0.49643999999999994,1.0,1.0,0.48291000000000006,0.50471
2,5809,10382.0,0.50095,0.49643999999999994,1.0,1.0,5510,4956.0,0.50471,0.5070399999999999,1.0,1.0,0.51365,0.5058600000000001
3,5510,4956.0,0.50471,0.5070399999999999,1.0,1.0,20017,3959.0,0.5058600000000001,0.48963,1.0,1.0,0.5153,0.50366
4,20017,3959.0,0.5058600000000001,0.48963,1.0,1.0,20017,20269.0,0.50366,0.49581000000000003,1.0,1.0,0.46108000000000005,0.504
5,20017,20269.0,0.50366,0.49581000000000003,1.0,1.0,20373,14672.0,0.504,0.51037,0.8571,1.0,0.45323,0.49604
6,20373,14672.0,0.504,0.51037,0.8571,1.0,8936,5875.0,0.49604,0.51381,0.875,1.0,0.41873999999999995,0.48712
7,8936,5875.0,0.49604,0.51381,0.875,1.0,4056,13691.0,0.48712,0.50736,0.8889,1.0,0.45353999999999994,0.47991000000000006
8,4056,13691.0,0.48712,0.50736,0.8889,1.0,6218,10457.0,0.47991000000000006,0.5283399999999999,0.9,0.9,0.43732,0.5049
9,6218,10457.0,0.47991000000000006,0.5283399999999999,0.9,0.9,8175,9629.0,0.5049,0.4802,0.8182,0.9091,0.56547,0.51707
10,8175,9629.0,0.5049,0.4802,0.8182,0.9091,7373,5087.0,0.51707,0.47528000000000004,0.8333,0.9167,0.56492,0.51935
11,7373,5087.0,0.51707,0.47528000000000004,0.8333,0.9167,4861,14217.0,0.51935,0.47898,0.8462,0.9231,0.52473,0.51805
12,4861,14217.0,0.51935,0.47898,0.8462,0.9231,6172,6405.0,0.51805,0.49538999999999994,0.8571,0.9286,0.54561,0.505
13,6172,6405.0,0.51805,0.49538999999999994,0.8571,0.9286,20017,20091.0,0.505,0.4951,0.8667,0.8667,0.64528,0.51331
14,20017,20091.0,0.505,0.4951,0.8667,0.8667,11158,4269.0,0.51331,0.48768999999999996,0.875,0.875,0.6348600000000001,0.51195
15,11158,4269.0,0.51331,0.48768999999999996,0.875,0.875,20017,20017.0,0.51195,0.44972,0.8235,0.8824,0.69793,0.51386
16,20017,20017.0,0.51195,0.44972,0.8235,0.8824,8217,20017.0,0.51386,0.48636999999999997,0.8333,0.8889,0.70907,0.51359
17,8217,20017.0,0.51386,0.48636999999999997,0.8333,0.8889,20111,5349.0,0.51359,0.47347,0.8421,0.8947,0.70071,0.52069
18,20111,5349.0,0.51359,0.47347,0.8421,0.8947,20017,9588.0,0.52069,0.49138000000000004,0.85,0.9,0.70916,0.49135
19,20017,9588.0,0.52069,0.49138000000000004,0.85,0.9,9269,2631.0,0.49135,0.48851999999999995,0.8571,0.9048,0.70186,0.4932
20,9269,2631.0,0.49135,0.48851999999999995,0.8571,0.9048,6872,2935.0,0.4932,0.46198,0.8636,0.9091,0.74758,0.5350600000000001
21,6872,2935.0,0.4932,0.46198,0.8636,0.9091,2625,9127.0,0.5350600000000001,0.46266,0.8696,0.9129999999999999,0.82114,0.53562
22,2625,9127.0,0.5350600000000001,0.46266,0.8696,0.9129999999999999,20017,6683.0,0.53562,0.47935,0.875,0.9167,0.79851,0.54887
23,20017,6683.0,0.53562,0.47935,0.875,0.9167,15195,5387.0,0.54887,0.48148,0.88,0.88,0.84286,0.53776
24,15195,5387.0,0.54887,0.48148,0.88,0.88,8654,2215.0,0.53776,0.4822,0.8846,0.8846,0.19413,0.53104
25,8654,2215.0,0.53776,0.4822,0.8846,0.8846,15448,5890.0,0.53104,0.48913999999999996,0.8889,0.8889,0.77886,0.51375
26,15448,5890.0,0.53104,0.48913999999999996,0.8889,0.8889,20017,6371.0,0.51375,0.47616,0.8929,0.8571,0.8909100000000001,0.52779
27,20017,6371.0,0.51375,0.47616,0.8929,0.8571,20017,1523.0,0.52779,0.39636,0.8966,0.8621,0.21620999999999999,0.60431
28,20017,1523.0,0.52779,0.39636,0.8966,0.8621,20017,6543.0,0.60431,0.39414,0.9,0.8667,0.91422,0.62145
29,20017,6543.0,0.60431,0.39414,0.9,0.8667,8141,6023.0,0.62145,0.39316999999999996,0.9032,0.871,0.9594299999999999,0.61993
30,8141,6023.0,0.62145,0.39316999999999996,0.9032,0.871,12530,6306.0,0.61993,0.39846,0.9062,0.875,0.99259,0.60732
31,12530,6306.0,0.61993,0.39846,0.9062,0.875,4346,10209.0,0.60732,0.39857,0.9091,0.8788,0.9937299999999999,0.60464
32,4346,10209.0,0.60732,0.39857,0.9091,0.8788,18084,20017.0,0.60464,0.39486,0.9118,0.8824,0.9731700000000001,0.60547
33,18084,20017.0,0.60464,0.39486,0.9118,0.8824,20177,20246.0,0.60547,0.39457,0.9143,0.8857,0.95373,0.60546
34,20177,20246.0,0.60547,0.39457,0.9143,0.8857,20320,11346.0,0.60546,0.39505999999999997,0.9167,0.8611,0.97764,0.59433
35,20320,11346.0,0.60546,0.39505999999999997,0.9167,0.8611,4558,11722.0,0.59433,0.38594,0.8919,0.8649,0.9962799999999999,0.61195
36,4558,11722.0,0.59433,0.38594,0.8919,0.8649,20017,9232.0,0.61195,0.37845,0.8947,0.8684,0.9716299999999999,0.62187
37,20017,9232.0,0.61195,0.37845,0.8947,0.8684,20017,5088.0,0.62187,0.39942,0.8718,0.8718,0.99008,0.59985
38,20017,5088.0,0.62187,0.39942,0.8718,0.8718,9282,6956.0,0.59985,0.41008,0.875,0.875,0.98519,0.59711
39,9282,6956.0,0.59985,0.41008,0.875,0.875,4209,7036.0,0.59711,0.39226,0.8537,0.878,0.99692,0.6380399999999999
40,4209,7036.0,0.59711,0.39226,0.8537,0.878,11861,20017.0,0.6380399999999999,0.36506,0.8571,0.8809999999999999,0.99536,0.63458
41,11861,20017.0,0.6380399999999999,0.36506,0.8571,0.8809999999999999,20171,20241.0,0.63458,0.36556,0.8605,0.8837,0.99274,0.63436
42,20171,20241.0,0.63458,0.36556,0.8605,0.8837,20323,20393.0,0.63436,0.36579,0.8636,0.8864,0.9945700000000001,0.6342
