,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3652,2165,0.47848999999999997,0.51866,0.0,1.0,5561,10917,0.46116,0.53309,0.5,1.0,0.48843000000000003,0.49033999999999994
1,5561,10917,0.46116,0.53309,0.5,1.0,4809,8861,0.49033999999999994,0.5048699999999999,0.6667,1.0,0.46087,0.48743000000000003
2,4809,8861,0.49033999999999994,0.5048699999999999,0.6667,1.0,7270,3812,0.48743000000000003,0.53772,0.5,1.0,0.49815,0.46113999999999994
3,7270,3812,0.48743000000000003,0.53772,0.5,1.0,2553,1904,0.46113999999999994,0.51461,0.6,1.0,0.5434899999999999,0.48393
4,2553,1904,0.46113999999999994,0.51461,0.6,1.0,10234,5209,0.48393,0.56452,0.6667,1.0,0.507,0.44236000000000003
5,10234,5209,0.48393,0.56452,0.6667,1.0,20017,20098,0.44236000000000003,0.5572199999999999,0.7143,1.0,0.39315,0.44281000000000004
6,20017,20098,0.44236000000000003,0.5572199999999999,0.7143,1.0,20195,20290,0.44281000000000004,0.55735,0.75,1.0,0.32577,0.447
7,20195,20290,0.44281000000000004,0.55735,0.75,1.0,9659,20017,0.447,0.5561699999999999,0.7778,1.0,0.25647,0.44398000000000004
8,9659,20017,0.447,0.5561699999999999,0.7778,1.0,5657,9744,0.44398000000000004,0.57048,0.8,1.0,0.19907,0.4563
9,5657,9744,0.44398000000000004,0.57048,0.8,1.0,9144,12947,0.4563,0.56166,0.8182,1.0,0.19139,0.45891000000000004
10,9144,12947,0.4563,0.56166,0.8182,1.0,12700,6147,0.45891000000000004,0.53332,0.8333,0.9167,0.24969,0.48283999999999994
11,12700,6147,0.45891000000000004,0.53332,0.8333,0.9167,4333,3610,0.48283999999999994,0.5185,0.8462,0.8462,0.15464,0.48838000000000004
12,4333,3610,0.48283999999999994,0.5185,0.8462,0.8462,13934,20017,0.48838000000000004,0.5171899999999999,0.8571,0.8571,0.35862,0.48273
13,13934,20017,0.48838000000000004,0.5171899999999999,0.8571,0.8571,20096,20171,0.48273,0.51746,0.8667,0.8,0.35325,0.46391000000000004
14,20096,20171,0.48273,0.51746,0.8667,0.8,20017,8791,0.46391000000000004,0.54105,0.875,0.8125,0.34228000000000003,0.46323000000000003
15,20017,8791,0.46391000000000004,0.54105,0.875,0.8125,20017,6630,0.46323000000000003,0.54196,0.8824,0.7647,0.33018000000000003,0.44946
16,20017,6630,0.46323000000000003,0.54196,0.8824,0.7647,20017,12164,0.44946,0.57396,0.8889,0.7778,0.32936,0.43106000000000005
17,20017,12164,0.44946,0.57396,0.8889,0.7778,6807,15854,0.43106000000000005,0.56786,0.8421,0.7895,0.27659,0.44623
18,6807,15854,0.43106000000000005,0.56786,0.8421,0.7895,7445,11217,0.44623,0.5513100000000001,0.85,0.8,0.24456999999999998,0.44261000000000006
19,7445,11217,0.44623,0.5513100000000001,0.85,0.8,5281,10548,0.44261000000000006,0.56302,0.8571,0.8095,0.26609,0.43432
20,5281,10548,0.44261000000000006,0.56302,0.8571,0.8095,6508,6002,0.43432,0.59473,0.8182,0.7727,0.11982000000000001,0.42763999999999996
21,6508,6002,0.43432,0.59473,0.8182,0.7727,6998,5260,0.42763999999999996,0.56952,0.8261,0.7826,0.04258,0.44877
22,6998,5260,0.42763999999999996,0.56952,0.8261,0.7826,6682,6390,0.44877,0.54471,0.8333,0.7917,0.042480000000000004,0.42333999999999994
23,6682,6390,0.44877,0.54471,0.8333,0.7917,2878,8666,0.42333999999999994,0.58441,0.84,0.8,0.1376,0.3814
24,2878,8666,0.42333999999999994,0.58441,0.84,0.8,1408,8582,0.3814,0.63661,0.8462,0.8077,0.04334,0.36558
25,1408,8582,0.3814,0.63661,0.8462,0.8077,3382,9412,0.36558,0.59583,0.8519,0.8148,0.03291,0.41053999999999996
26,3382,9412,0.36558,0.59583,0.8519,0.8148,20017,20102,0.41053999999999996,0.5897,0.8571,0.8214,0.029310000000000003,0.44933999999999996
27,20017,20102,0.41053999999999996,0.5897,0.8571,0.8214,6488,20017,0.44933999999999996,0.55562,0.8621,0.8276,0.054479999999999994,0.41641999999999996
28,6488,20017,0.44933999999999996,0.55562,0.8621,0.8276,3347,20017,0.41641999999999996,0.57403,0.8667,0.8333,0.022580000000000003,0.41611000000000004
29,3347,20017,0.41641999999999996,0.57403,0.8667,0.8333,4222,4800,0.41611000000000004,0.5845,0.871,0.8065,0.02936,0.39176
30,4222,4800,0.41611000000000004,0.5845,0.871,0.8065,1453,8005,0.39176,0.61659,0.875,0.8125,0.00933,0.3699
31,1453,8005,0.39176,0.61659,0.875,0.8125,8615,9397,0.3699,0.62167,0.8788,0.8182,0.00853,0.3862
32,8615,9397,0.3699,0.62167,0.8788,0.8182,8457,20017,0.3862,0.6409600000000001,0.8529,0.8235,0.00636,0.35086999999999996
33,8457,20017,0.3862,0.6409600000000001,0.8529,0.8235,8194,3964,0.35086999999999996,0.6433399999999999,0.8571,0.8286,0.00505,0.36657
34,8194,3964,0.35086999999999996,0.6433399999999999,0.8571,0.8286,11486,11517,0.36657,0.62488,0.8611,0.8333,0.00613,0.38031
35,11486,11517,0.36657,0.62488,0.8611,0.8333,9563,20017,0.38031,0.6312399999999999,0.8649,0.8108,0.00528,0.34136
36,9563,20017,0.38031,0.6312399999999999,0.8649,0.8108,882,3248,0.34136,0.66808,0.8684,0.7895,0.01202,0.38249
37,882,3248,0.34136,0.66808,0.8684,0.7895,6129,7352,0.38249,0.58621,0.8718,0.7949,0.020569999999999998,0.41367
38,6129,7352,0.38249,0.58621,0.8718,0.7949,15904,2068,0.41367,0.5687800000000001,0.875,0.8,0.0052,0.44983999999999996
39,15904,2068,0.41367,0.5687800000000001,0.875,0.8,3748,6495,0.44983999999999996,0.50443,0.878,0.8049,0.00881,0.48872
40,3748,6495,0.44983999999999996,0.50443,0.878,0.8049,10198,816,0.48872,0.47526,0.8809999999999999,0.8095,0.00843,0.47871
41,10198,816,0.48872,0.47526,0.8809999999999999,0.8095,2345,20017,0.47871,0.52998,0.8837,0.8140000000000001,0.03478,0.44641000000000003
42,2345,20017,0.47871,0.52998,0.8837,0.8140000000000001,2325,4383,0.44641000000000003,0.5473399999999999,0.8864,0.8182,0.00535,0.41506000000000004
43,2325,4383,0.44641000000000003,0.5473399999999999,0.8864,0.8182,3594,4481,0.41506000000000004,0.5806899999999999,0.8889,0.8222,0.0035,0.41591999999999996
44,3594,4481,0.41506000000000004,0.5806899999999999,0.8889,0.8222,8014,15214,0.41591999999999996,0.59042,0.8913,0.8261,0.00532,0.42007
45,8014,15214,0.41591999999999996,0.59042,0.8913,0.8261,12103,20017,0.42007,0.5732,0.8936,0.8298,0.006790000000000001,0.42511000000000004
46,12103,20017,0.42007,0.5732,0.8936,0.8298,10864,20017,0.42511000000000004,0.6009,0.875,0.8333,0.007209999999999999,0.39903
47,10864,20017,0.42511000000000004,0.6009,0.875,0.8333,20093,5133,0.39903,0.59959,0.8776,0.8367,0.00854,0.39874
48,20093,5133,0.39903,0.59959,0.8776,0.8367,6735,4207,0.39874,0.6036699999999999,0.88,0.84,0.014169999999999999,0.37866
49,6735,4207,0.39874,0.6036699999999999,0.88,0.84,9870,5534,0.37866,0.65345,0.8824,0.8431,0.0047,0.35619
50,9870,5534,0.37866,0.65345,0.8824,0.8431,14559,4013,0.35619,0.63831,0.8846,0.8462,0.00488,0.38926
51,14559,4013,0.35619,0.63831,0.8846,0.8462,9071,5130,0.38926,0.60348,0.8868,0.8491,0.00857,0.37751
52,9071,5130,0.38926,0.60348,0.8868,0.8491,20018,1634,0.37751,0.60087,0.8889,0.8519,0.00535,0.36976
53,20018,1634,0.37751,0.60087,0.8889,0.8519,13208,18761,0.36976,0.63063,0.8909,0.8545,0.00644,0.37399
54,13208,18761,0.36976,0.63063,0.8909,0.8545,3208,2941,0.37399,0.6187,0.8929,0.8571,0.00521,0.36943000000000004
55,3208,2941,0.37399,0.6187,0.8929,0.8571,20017,20087,0.36943000000000004,0.6310399999999999,0.8947,0.8596,0.00944,0.37265
56,20017,20087,0.36943000000000004,0.6310399999999999,0.8947,0.8596,9896,3919,0.37265,0.64179,0.8966,0.8448,0.00937,0.34283
57,9896,3919,0.37265,0.64179,0.8966,0.8448,3765,2069,0.34283,0.67547,0.8983,0.8475,0.00875,0.30756999999999995
58,3765,2069,0.34283,0.67547,0.8983,0.8475,2015,8376,0.30756999999999995,0.7409600000000001,0.9,0.85,0.00899,0.26903
59,2015,8376,0.30756999999999995,0.7409600000000001,0.9,0.85,4675,18004,0.26903,0.71806,0.9016,0.8525,0.0067599999999999995,0.28308
60,4675,18004,0.26903,0.71806,0.9016,0.8525,20017,20112,0.28308,0.7169399999999999,0.9032,0.8548,0.00822,0.15719
61,20017,20112,0.28308,0.7169399999999999,0.9032,0.8548,1357,11418,0.15719,0.82352,0.9048,0.8571,0.01043,0.17109000000000002
62,1357,11418,0.15719,0.82352,0.9048,0.8571,11848,3427,0.17109000000000002,0.82729,0.8906,0.8594,0.01621,0.16776
