,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,9112,6314.0,0.46691000000000005,0.53622,1.0,1.0,7622,8925.0,0.47147,0.52854,1.0,1.0,0.48044,0.47036000000000006
1,7622,8925.0,0.47147,0.52854,1.0,1.0,11325,11508.0,0.47036000000000006,0.5362100000000001,1.0,1.0,0.47913,0.46345
2,11325,11508.0,0.47036000000000006,0.5362100000000001,1.0,1.0,8729,9642.0,0.46345,0.52947,0.75,0.75,0.51755,0.47963999999999996
3,8729,9642.0,0.46345,0.52947,0.75,0.75,8040,2784.0,0.47963999999999996,0.50526,0.8,0.8,0.55712,0.5327
4,8040,2784.0,0.47963999999999996,0.50526,0.8,0.8,9082,12498.0,0.5327,0.47653999999999996,0.6667,0.6667,0.58795,0.5363899999999999
5,9082,12498.0,0.5327,0.47653999999999996,0.6667,0.6667,6978,20017.0,0.5363899999999999,0.4934,0.5714,0.7143,0.5976,0.52686
6,6978,20017.0,0.5363899999999999,0.4934,0.5714,0.7143,9254,14278.0,0.52686,0.5231600000000001,0.5,0.75,0.52594,0.49082
7,9254,14278.0,0.52686,0.5231600000000001,0.5,0.75,14285,8246.0,0.49082,0.48389,0.4444,0.7778,0.51586,0.52598
8,14285,8246.0,0.49082,0.48389,0.4444,0.7778,6083,9403.0,0.52598,0.4761,0.5,0.8,0.56035,0.53356
9,6083,9403.0,0.52598,0.4761,0.5,0.8,3563,2110.0,0.53356,0.45378,0.5455,0.8182,0.56465,0.53596
10,3563,2110.0,0.53356,0.45378,0.5455,0.8182,11343,5541.0,0.53596,0.47538,0.5833,0.8333,0.49988,0.54796
11,11343,5541.0,0.53596,0.47538,0.5833,0.8333,4004,7107.0,0.54796,0.47129,0.6154,0.8462,0.55697,0.52912
12,4004,7107.0,0.54796,0.47129,0.6154,0.8462,20017,5527.0,0.52912,0.47456000000000004,0.6429,0.8571,0.56277,0.50688
13,20017,5527.0,0.52912,0.47456000000000004,0.6429,0.8571,2236,7135.0,0.50688,0.49126000000000003,0.6667,0.8667,0.62258,0.53879
14,2236,7135.0,0.50688,0.49126000000000003,0.6667,0.8667,2499,3181.0,0.53879,0.46069,0.6875,0.875,0.6318199999999999,0.54273
15,2499,3181.0,0.53879,0.46069,0.6875,0.875,4124,8342.0,0.54273,0.47229,0.7059,0.8235,0.70381,0.55771
16,4124,8342.0,0.54273,0.47229,0.7059,0.8235,11802,9397.0,0.55771,0.44738,0.7222,0.8333,0.75465,0.5545899999999999
17,11802,9397.0,0.55771,0.44738,0.7222,0.8333,17414,4668.0,0.5545899999999999,0.45074,0.7368,0.8421,0.80909,0.55177
18,17414,4668.0,0.5545899999999999,0.45074,0.7368,0.8421,20017,4783.0,0.55177,0.44255,0.75,0.85,0.85705,0.59424
19,20017,4783.0,0.55177,0.44255,0.75,0.85,5292,5725.0,0.59424,0.44871000000000005,0.7143,0.8095,0.9092600000000001,0.6100800000000001
20,5292,5725.0,0.59424,0.44871000000000005,0.7143,0.8095,3414,7432.0,0.6100800000000001,0.39671999999999996,0.7273,0.8182,0.97157,0.61017
21,3414,7432.0,0.6100800000000001,0.39671999999999996,0.7273,0.8182,9343,3426.0,0.61017,0.38704,0.7391,0.8261,0.87151,0.6116
22,9343,3426.0,0.61017,0.38704,0.7391,0.8261,20017,12588.0,0.6116,0.38429,0.75,0.8333,0.8721399999999999,0.5957600000000001
23,20017,12588.0,0.6116,0.38429,0.75,0.8333,2832,13229.0,0.5957600000000001,0.41243,0.76,0.84,0.85756,0.58783
24,2832,13229.0,0.5957600000000001,0.41243,0.76,0.84,20017,3583.0,0.58783,0.39882,0.7692,0.8462,0.83363,0.58823
25,20017,3583.0,0.58783,0.39882,0.7692,0.8462,4595,11137.0,0.58823,0.42246999999999996,0.7778,0.8148,0.83515,0.55974
26,4595,11137.0,0.58823,0.42246999999999996,0.7778,0.8148,10968,6205.0,0.55974,0.44293999999999994,0.7857,0.8214,0.8313,0.56753
27,10968,6205.0,0.55974,0.44293999999999994,0.7857,0.8214,20017,10563.0,0.56753,0.44596,0.7931,0.8276,0.8379,0.55684
28,20017,10563.0,0.56753,0.44596,0.7931,0.8276,8574,2048.0,0.55684,0.39223,0.7667,0.8333,0.84188,0.61629
29,8574,2048.0,0.55684,0.39223,0.7667,0.8333,14704,5681.0,0.61629,0.37979,0.7419,0.8387,0.89387,0.6366
30,14704,5681.0,0.61629,0.37979,0.7419,0.8387,12454,4873.0,0.6366,0.3685,0.75,0.8438,0.91159,0.65066
31,12454,4873.0,0.6366,0.3685,0.75,0.8438,8637,10382.0,0.65066,0.37051,0.7576,0.8182,0.96288,0.6301399999999999
32,8637,10382.0,0.65066,0.37051,0.7576,0.8182,11551,4024.0,0.6301399999999999,0.39446,0.7647,0.8235,0.9544799999999999,0.61898
33,11551,4024.0,0.6301399999999999,0.39446,0.7647,0.8235,13195,10973.0,0.61898,0.37754,0.7714,0.8286,0.9560200000000001,0.61692
34,13195,10973.0,0.61898,0.37754,0.7714,0.8286,8778,20017.0,0.61692,0.38473,0.7778,0.8333,0.9630799999999999,0.62522
35,8778,20017.0,0.61692,0.38473,0.7778,0.8333,14852,20017.0,0.62522,0.3673,0.7838,0.8378,0.9649200000000001,0.63273
36,14852,20017.0,0.62522,0.3673,0.7838,0.8378,20117,12317.0,0.63273,0.35512,0.7895,0.8421,0.97172,0.66289
37,20117,12317.0,0.63273,0.35512,0.7895,0.8421,13821,7701.0,0.66289,0.33144,0.7949,0.8462,0.97341,0.6722600000000001
38,13821,7701.0,0.66289,0.33144,0.7949,0.8462,20017,8106.0,0.6722600000000001,0.31933,0.8,0.85,0.97226,0.6785100000000001
39,20017,8106.0,0.6722600000000001,0.31933,0.8,0.85,20017,9634.0,0.6785100000000001,0.33264,0.8049,0.8537,0.97634,0.66496
40,20017,9634.0,0.6785100000000001,0.33264,0.8049,0.8537,20017,2982.0,0.66496,0.3307,0.8095,0.8571,0.97406,0.66906
41,20017,2982.0,0.66496,0.3307,0.8095,0.8571,7304,3357.0,0.66906,0.35628000000000004,0.8140000000000001,0.8605,0.98649,0.64388
42,7304,3357.0,0.66906,0.35628000000000004,0.8140000000000001,0.8605,20017,20100.0,0.64388,0.35625999999999997,0.8182,0.8636,0.98282,0.64584
43,20017,20100.0,0.64388,0.35625999999999997,0.8182,0.8636,12069,20017.0,0.64584,0.35625999999999997,0.8222,0.8667,0.9867100000000001,0.66057
44,12069,20017.0,0.64584,0.35625999999999997,0.8222,0.8667,4181,10045.0,0.66057,0.34886,0.8261,0.8478,0.98861,0.64359
45,4181,10045.0,0.66057,0.34886,0.8261,0.8478,4054,13689.0,0.64359,0.36855,0.8298,0.8511,0.9910100000000001,0.6218899999999999
46,4054,13689.0,0.64359,0.36855,0.8298,0.8511,9559,10184.0,0.6218899999999999,0.39071,0.8333,0.8333,0.9856299999999999,0.64694
47,9559,10184.0,0.6218899999999999,0.39071,0.8333,0.8333,20017,6679.0,0.64694,0.35684,0.8367,0.8163,0.97488,0.63247
48,20017,6679.0,0.64694,0.35684,0.8367,0.8163,9927,11327.0,0.63247,0.37443000000000004,0.84,0.82,0.95854,0.64567
49,9927,11327.0,0.63247,0.37443000000000004,0.84,0.82,4027,5680.0,0.64567,0.35533000000000003,0.8431,0.8235,0.97239,0.58802
50,4027,5680.0,0.64567,0.35533000000000003,0.8431,0.8235,3906,12649.0,0.58802,0.40481,0.8462,0.8077,0.9904,0.62105
51,3906,12649.0,0.58802,0.40481,0.8462,0.8077,6542,12899.0,0.62105,0.37099,0.8302,0.7925,0.9895299999999999,0.66419
52,6542,12899.0,0.62105,0.37099,0.8302,0.7925,10800,8136.0,0.66419,0.38209,0.8333,0.7778,0.9848299999999999,0.68289
53,10800,8136.0,0.66419,0.38209,0.8333,0.7778,11369,8689.0,0.68289,0.31209000000000003,0.8364,0.7818,0.99565,0.68971
54,11369,8689.0,0.68289,0.31209000000000003,0.8364,0.7818,17846,12091.0,0.68971,0.30733,0.8393,0.7679,0.9928600000000001,0.66415
