,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,2842,6293.0,0.47392,0.52086,1.0,1.0,3789,11941.0,0.47465,0.53482,1.0,0.5,0.5065,0.46235
1,3789,11941.0,0.47465,0.53482,1.0,0.5,4013,8176.0,0.46235,0.51754,1.0,0.6667,0.5411600000000001,0.49408
2,4013,8176.0,0.46235,0.51754,1.0,0.6667,4491,5662.0,0.49408,0.5324300000000001,0.75,0.5,0.54386,0.48289
3,4491,5662.0,0.49408,0.5324300000000001,0.75,0.5,2453,4216.0,0.48289,0.53184,0.8,0.4,0.6129100000000001,0.49745
4,2453,4216.0,0.48289,0.53184,0.8,0.4,7666,20017.0,0.49745,0.53932,0.6667,0.5,0.57329,0.46847
5,7666,20017.0,0.49745,0.53932,0.6667,0.5,13616,20017.0,0.46847,0.54828,0.5714,0.5714,0.55675,0.45178999999999997
6,13616,20017.0,0.46847,0.54828,0.5714,0.5714,20097,5061.0,0.45178999999999997,0.54555,0.625,0.625,0.52479,0.44671000000000005
7,20097,5061.0,0.45178999999999997,0.54555,0.625,0.625,11785,13095.0,0.44671000000000005,0.54795,0.6667,0.6667,0.56234,0.45533
8,11785,13095.0,0.44671000000000005,0.54795,0.6667,0.6667,9314,9006.0,0.45533,0.5642,0.6,0.6,0.5677,0.45141000000000003
9,9314,9006.0,0.45533,0.5642,0.6,0.6,5748,11942.0,0.45141000000000003,0.5633199999999999,0.6364,0.6364,0.61693,0.44799999999999995
10,5748,11942.0,0.45141000000000003,0.5633199999999999,0.6364,0.6364,5063,2716.0,0.44799999999999995,0.55345,0.6667,0.6667,0.505,0.43848000000000004
11,5063,2716.0,0.44799999999999995,0.55345,0.6667,0.6667,6117,3072.0,0.43848000000000004,0.52594,0.6923,0.6923,0.72302,0.45451
12,6117,3072.0,0.43848000000000004,0.52594,0.6923,0.6923,11825,7979.0,0.45451,0.55084,0.6429,0.7143,0.70526,0.45776000000000006
13,11825,7979.0,0.45451,0.55084,0.6429,0.7143,13149,20018.0,0.45776000000000006,0.54183,0.6667,0.7333,0.6584800000000001,0.44936000000000004
14,13149,20018.0,0.45776000000000006,0.54183,0.6667,0.7333,9293,20017.0,0.44936000000000004,0.53013,0.625,0.75,0.68571,0.47808999999999996
15,9293,20017.0,0.44936000000000004,0.53013,0.625,0.75,9773,14365.0,0.47808999999999996,0.53732,0.6471,0.7647,0.7056600000000001,0.45507
16,9773,14365.0,0.47808999999999996,0.53732,0.6471,0.7647,10633,15915.0,0.45507,0.54799,0.6667,0.7778,0.72833,0.43881000000000003
17,10633,15915.0,0.45507,0.54799,0.6667,0.7778,3486,4769.0,0.43881000000000003,0.5163300000000001,0.6842,0.7895,0.64503,0.45687
18,3486,4769.0,0.43881000000000003,0.5163300000000001,0.6842,0.7895,3946,20017.0,0.45687,0.54997,0.7,0.75,0.6298199999999999,0.45435
19,3946,20017.0,0.45687,0.54997,0.7,0.75,11605,9505.0,0.45435,0.54632,0.7143,0.7619,0.86155,0.4504
20,11605,9505.0,0.45435,0.54632,0.7143,0.7619,16116,20017.0,0.4504,0.5511699999999999,0.7273,0.7727,0.8333,0.48293
21,16116,20017.0,0.4504,0.5511699999999999,0.7273,0.7727,5825,15478.0,0.48293,0.51765,0.7391,0.7826,0.84596,0.47357
22,5825,15478.0,0.48293,0.51765,0.7391,0.7826,5297,4438.0,0.47357,0.55478,0.7083,0.75,0.86541,0.44878
23,5297,4438.0,0.47357,0.55478,0.7083,0.75,20017,4953.0,0.44878,0.57939,0.72,0.76,0.8504,0.43301999999999996
24,20017,4953.0,0.44878,0.57939,0.72,0.76,14202,20017.0,0.43301999999999996,0.56281,0.7308,0.7692,0.9778700000000001,0.45355
25,14202,20017.0,0.43301999999999996,0.56281,0.7308,0.7692,3046,1831.0,0.45355,0.54292,0.7407,0.7778,0.9948100000000001,0.45641000000000004
26,3046,1831.0,0.45355,0.54292,0.7407,0.7778,20017,5155.0,0.45641000000000004,0.5675899999999999,0.75,0.75,0.9920399999999999,0.4795
27,20017,5155.0,0.45641000000000004,0.5675899999999999,0.75,0.75,5449,5073.0,0.4795,0.55033,0.7241,0.7241,0.99679,0.49671000000000004
28,5449,5073.0,0.4795,0.55033,0.7241,0.7241,7570,20017.0,0.49671000000000004,0.5467,0.7,0.7333,0.99515,0.45341000000000004
29,7570,20017.0,0.49671000000000004,0.5467,0.7,0.7333,20092,11047.0,0.45341000000000004,0.53778,0.7097,0.7419,0.99421,0.46524
30,20092,11047.0,0.45341000000000004,0.53778,0.7097,0.7419,4477,5332.0,0.46524,0.5703199999999999,0.6875,0.7188,0.9955200000000001,0.4862
31,4477,5332.0,0.46524,0.5703199999999999,0.6875,0.7188,8028,14261.0,0.4862,0.5706,0.6667,0.6970000000000001,0.99451,0.39496
32,8028,14261.0,0.4862,0.5706,0.6667,0.6970000000000001,2509,3614.0,0.39496,0.63454,0.6765,0.7059,0.9953700000000001,0.37561
33,2509,3614.0,0.39496,0.63454,0.6765,0.7059,7203,13086.0,0.37561,0.6247,0.6857,0.6857,0.9944799999999999,0.37123
34,7203,13086.0,0.37561,0.6247,0.6857,0.6857,3381,11293.0,0.37123,0.6393399999999999,0.6944,0.6944,0.99267,0.36069
35,3381,11293.0,0.37123,0.6393399999999999,0.6944,0.6944,20017,3829.0,0.36069,0.63642,0.7027,0.7027,0.98795,0.33828
36,20017,3829.0,0.36069,0.63642,0.7027,0.7027,1212,5147.0,0.33828,0.6330100000000001,0.7105,0.7105,0.99151,0.3439
37,1212,5147.0,0.33828,0.6330100000000001,0.7105,0.7105,3322,7191.0,0.3439,0.65141,0.7179,0.6923,0.98406,0.38587
38,3322,7191.0,0.3439,0.65141,0.7179,0.6923,3785,3144.0,0.38587,0.6240399999999999,0.725,0.7,0.98439,0.40700000000000003
39,3785,3144.0,0.38587,0.6240399999999999,0.725,0.7,15536,9823.0,0.40700000000000003,0.58841,0.7317,0.7073,0.9688200000000001,0.41484
40,15536,9823.0,0.40700000000000003,0.58841,0.7317,0.7073,11928,10937.0,0.41484,0.56776,0.7381,0.6905,0.94914,0.39716
41,11928,10937.0,0.41484,0.56776,0.7381,0.6905,14226,8409.0,0.39716,0.58315,0.7442,0.6977,0.9897,0.41573000000000004
42,14226,8409.0,0.39716,0.58315,0.7442,0.6977,4667,3671.0,0.41573000000000004,0.608,0.7273,0.7045,0.98598,0.39544
43,4667,3671.0,0.41573000000000004,0.608,0.7273,0.7045,10697,3730.0,0.39544,0.60239,0.7333,0.7111,0.9894,0.43935
44,10697,3730.0,0.39544,0.60239,0.7333,0.7111,3924,10365.0,0.43935,0.5666800000000001,0.7391,0.7174,0.99351,0.44147
45,3924,10365.0,0.43935,0.5666800000000001,0.7391,0.7174,7598,12496.0,0.44147,0.56539,0.7447,0.7021,0.99177,0.43998999999999994
46,7598,12496.0,0.44147,0.56539,0.7447,0.7021,20017,6250.0,0.43998999999999994,0.57936,0.75,0.7083,0.99315,0.42617
47,20017,6250.0,0.43998999999999994,0.57936,0.75,0.7083,9738,20017.0,0.42617,0.56289,0.7551,0.7143,0.98872,0.43462
48,9738,20017.0,0.42617,0.56289,0.7551,0.7143,13631,18275.0,0.43462,0.56833,0.76,0.7,0.98285,0.42778
49,13631,18275.0,0.43462,0.56833,0.76,0.7,6554,8386.0,0.42778,0.58208,0.7647,0.7059,0.9664,0.41518999999999995
