,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,2709,5054,0.4695,0.52457,1.0,1.0,6981,12781,0.47357,0.53093,1.0,1.0,0.48352,0.48052
1,6981,12781,0.47357,0.53093,1.0,1.0,8077,9043,0.48052,0.5161600000000001,1.0,1.0,0.53175,0.49921000000000004
2,8077,9043,0.48052,0.5161600000000001,1.0,1.0,9443,20017,0.49921000000000004,0.50273,1.0,1.0,0.48449,0.49737
3,9443,20017,0.49921000000000004,0.50273,1.0,1.0,20094,14673,0.49737,0.5048600000000001,1.0,0.8,0.4627,0.51271
4,20094,14673,0.49737,0.5048600000000001,1.0,0.8,20017,8307,0.51271,0.49723999999999996,1.0,0.8333,0.44243000000000005,0.5018600000000001
5,20017,8307,0.51271,0.49723999999999996,1.0,0.8333,20017,5966,0.5018600000000001,0.49845,1.0,0.8571,0.4424,0.48818
6,20017,5966,0.5018600000000001,0.49845,1.0,0.8571,20017,6579,0.48818,0.52676,1.0,0.875,0.44561999999999996,0.48306000000000004
7,20017,6579,0.48818,0.52676,1.0,0.875,9917,7619,0.48306000000000004,0.50813,1.0,0.8889,0.44122,0.49283000000000005
8,9917,7619,0.48306000000000004,0.50813,1.0,0.8889,20017,20218,0.49283000000000005,0.50741,1.0,0.9,0.35496,0.49275
9,20017,20218,0.49283000000000005,0.50741,1.0,0.9,20308,20387,0.49275,0.5074,1.0,0.9091,0.26627,0.49278
10,20308,20387,0.49275,0.5074,1.0,0.9091,20454,10528,0.49278,0.50244,1.0,0.8333,0.21483000000000002,0.51642
11,20454,10528,0.49278,0.50244,1.0,0.8333,20017,20126,0.51642,0.4836,1.0,0.8462,0.18995,0.48349
12,20017,20126,0.51642,0.4836,1.0,0.8462,4873,20017,0.48349,0.5130899999999999,1.0,0.8571,0.13565,0.47391000000000005
13,4873,20017,0.48349,0.5130899999999999,1.0,0.8571,7585,15575,0.47391000000000005,0.53214,1.0,0.8667,0.06835,0.46348
14,7585,15575,0.47391000000000005,0.53214,1.0,0.8667,6100,20017,0.46348,0.53366,1.0,0.875,0.07577,0.46666
15,6100,20017,0.46348,0.53366,1.0,0.875,20106,7497,0.46666,0.55402,1.0,0.8235,0.06964,0.47586999999999996
16,20106,7497,0.46666,0.55402,1.0,0.8235,5717,7763,0.47586999999999996,0.5287,1.0,0.7778,0.09838,0.49854
17,5717,7763,0.47586999999999996,0.5287,1.0,0.7778,3328,4801,0.49854,0.50146,1.0,0.7368,0.17847000000000002,0.47822
18,3328,4801,0.49854,0.50146,1.0,0.7368,4400,1671,0.47822,0.50941,0.95,0.75,0.08285,0.4848
19,4400,1671,0.47822,0.50941,0.95,0.75,1413,15144,0.4848,0.53533,0.9524,0.7619,0.09894,0.46593
20,1413,15144,0.4848,0.53533,0.9524,0.7619,20017,10674,0.46593,0.55708,0.9091,0.7727,0.056620000000000004,0.45102
21,20017,10674,0.46593,0.55708,0.9091,0.7727,20017,18364,0.45102,0.55455,0.9129999999999999,0.7826,0.05041,0.44476000000000004
22,20017,18364,0.45102,0.55455,0.9129999999999999,0.7826,20017,6132,0.44476000000000004,0.56922,0.9167,0.75,0.05011,0.48991
23,20017,6132,0.44476000000000004,0.56922,0.9167,0.75,7718,13596,0.48991,0.5112899999999999,0.92,0.76,0.01637,0.48949
24,7718,13596,0.48991,0.5112899999999999,0.92,0.76,20017,20196,0.48949,0.51068,0.9231,0.7692,0.02779,0.45996000000000004
25,20017,20196,0.48949,0.51068,0.9231,0.7692,3506,4912,0.45996000000000004,0.49141,0.9259,0.7778,0.02901,0.5047699999999999
26,3506,4912,0.45996000000000004,0.49141,0.9259,0.7778,20017,7886,0.5047699999999999,0.5099,0.9286,0.75,0.03028,0.47666000000000003
27,20017,7886,0.5047699999999999,0.5099,0.9286,0.75,6816,20017,0.47666000000000003,0.52245,0.9309999999999999,0.7586,0.01096,0.48826
28,6816,20017,0.47666000000000003,0.52245,0.9309999999999999,0.7586,11531,7026,0.48826,0.52023,0.9333,0.7667,0.01654,0.486
29,11531,7026,0.48826,0.52023,0.9333,0.7667,10093,14945,0.486,0.5164300000000001,0.9355,0.7419,0.01144,0.44966999999999996
30,10093,14945,0.486,0.5164300000000001,0.9355,0.7419,14305,11603,0.44966999999999996,0.5452199999999999,0.9375,0.75,0.01226,0.45068
31,14305,11603,0.44966999999999996,0.5452199999999999,0.9375,0.75,7160,6952,0.45068,0.54457,0.9394,0.7576,0.01235,0.44104
32,7160,6952,0.45068,0.54457,0.9394,0.7576,8062,20017,0.44104,0.555,0.9412,0.7647,0.03327,0.44022
33,8062,20017,0.44104,0.555,0.9412,0.7647,4037,3300,0.44022,0.57158,0.9429,0.7714,0.01268,0.41981
34,4037,3300,0.44022,0.57158,0.9429,0.7714,9795,20017,0.41981,0.55571,0.9167,0.7778,0.01239,0.44606999999999997
35,9795,20017,0.41981,0.55571,0.9167,0.7778,9947,10236,0.44606999999999997,0.56082,0.9189,0.7568,0.00758,0.45021000000000005
36,9947,10236,0.44606999999999997,0.56082,0.9189,0.7568,20017,20103,0.45021000000000005,0.54984,0.9211,0.7632,0.020040000000000002,0.39888
37,20017,20103,0.45021000000000005,0.54984,0.9211,0.7632,5277,1747,0.39888,0.5868399999999999,0.9231,0.7692,0.01977,0.40404
38,5277,1747,0.39888,0.5868399999999999,0.9231,0.7692,2418,4590,0.40404,0.5795100000000001,0.925,0.775,0.04125,0.41226999999999997
39,2418,4590,0.40404,0.5795100000000001,0.925,0.775,4557,6406,0.41226999999999997,0.5729,0.9268,0.7805,0.09915,0.43425
