,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3729,6453.0,0.52384,0.49301000000000006,0.0,1.0,3937,9695.0,0.50074,0.50995,0.5,1.0,0.52966,0.4938
1,3937,9695.0,0.50074,0.50995,0.5,1.0,20017,4884.0,0.4938,0.50789,0.6667,1.0,0.48689,0.49978999999999996
2,20017,4884.0,0.4938,0.50789,0.6667,1.0,3376,3330.0,0.49978999999999996,0.48678,0.75,1.0,0.49905,0.5151600000000001
3,3376,3330.0,0.49978999999999996,0.48678,0.75,1.0,3217,3642.0,0.5151600000000001,0.51505,0.8,1.0,0.50794,0.49456999999999995
4,3217,3642.0,0.5151600000000001,0.51505,0.8,1.0,20017,20017.0,0.49456999999999995,0.5019600000000001,0.6667,1.0,0.54788,0.50531
5,20017,20017.0,0.49456999999999995,0.5019600000000001,0.6667,1.0,6661,20017.0,0.50531,0.5039600000000001,0.5714,1.0,0.48686,0.5012800000000001
6,6661,20017.0,0.50531,0.5039600000000001,0.5714,1.0,14941,20017.0,0.5012800000000001,0.49715,0.625,1.0,0.5088,0.50273
7,14941,20017.0,0.5012800000000001,0.49715,0.625,1.0,20141,20239.0,0.50273,0.49704,0.6667,1.0,0.52222,0.52048
8,20141,20239.0,0.50273,0.49704,0.6667,1.0,6684,7308.0,0.52048,0.49918,0.7,1.0,0.53985,0.5064
9,6684,7308.0,0.52048,0.49918,0.7,1.0,11445,11970.0,0.5064,0.49772,0.7273,1.0,0.5673,0.507
10,11445,11970.0,0.5064,0.49772,0.7273,1.0,13447,20017.0,0.507,0.4968,0.75,1.0,0.58403,0.50127
11,13447,20017.0,0.507,0.4968,0.75,1.0,8727,10055.0,0.50127,0.49051000000000006,0.7692,1.0,0.58713,0.5138199999999999
12,8727,10055.0,0.50127,0.49051000000000006,0.7692,1.0,10901,20017.0,0.5138199999999999,0.485,0.7857,1.0,0.70006,0.52151
13,10901,20017.0,0.5138199999999999,0.485,0.7857,1.0,16225,5472.0,0.52151,0.47878000000000004,0.8,1.0,0.6788,0.51572
14,16225,5472.0,0.52151,0.47878000000000004,0.8,1.0,20017,20183.0,0.51572,0.48399,0.8125,1.0,0.7814300000000001,0.5038199999999999
15,20017,20183.0,0.51572,0.48399,0.8125,1.0,9603,14250.0,0.5038199999999999,0.49751000000000006,0.8235,1.0,0.76967,0.51368
16,9603,14250.0,0.5038199999999999,0.49751000000000006,0.8235,1.0,10442,18963.0,0.51368,0.49523999999999996,0.8333,0.9444,0.76041,0.49222
17,10442,18963.0,0.51368,0.49523999999999996,0.8333,0.9444,20017,5913.0,0.49222,0.51183,0.8421,0.9474,0.7639699999999999,0.48927
18,20017,5913.0,0.49222,0.51183,0.8421,0.9474,17694,3744.0,0.48927,0.5078199999999999,0.8,0.95,0.7147100000000001,0.52271
19,17694,3744.0,0.48927,0.5078199999999999,0.8,0.95,7588,20017.0,0.52271,0.47326,0.8095,0.9048,0.79002,0.51635
20,7588,20017.0,0.52271,0.47326,0.8095,0.9048,16859,20017.0,0.51635,0.48283000000000004,0.8182,0.9091,0.7749699999999999,0.5173399999999999
21,16859,20017.0,0.51635,0.48283000000000004,0.8182,0.9091,20166,20242.0,0.5173399999999999,0.48217,0.8261,0.9129999999999999,0.76885,0.51544
22,20166,20242.0,0.5173399999999999,0.48217,0.8261,0.9129999999999999,12876,10518.0,0.51544,0.48713,0.8333,0.9167,0.76867,0.5130399999999999
23,12876,10518.0,0.51544,0.48713,0.8333,0.9167,20017,6138.0,0.5130399999999999,0.49716000000000005,0.84,0.92,0.76437,0.50502
24,20017,6138.0,0.5130399999999999,0.49716000000000005,0.84,0.92,18607,5312.0,0.50502,0.47513,0.8462,0.9231,0.76076,0.52107
25,18607,5312.0,0.50502,0.47513,0.8462,0.9231,20017,20017.0,0.52107,0.5048600000000001,0.8148,0.9259,0.73063,0.49543000000000004
26,20017,20017.0,0.52107,0.5048600000000001,0.8148,0.9259,20096,9947.0,0.49543000000000004,0.51745,0.8214,0.9286,0.70773,0.48541000000000006
27,20096,9947.0,0.49543000000000004,0.51745,0.8214,0.9286,20017,2381.0,0.48541000000000006,0.51476,0.8276,0.9309999999999999,0.73129,0.4895
28,20017,2381.0,0.48541000000000006,0.51476,0.8276,0.9309999999999999,8863,4312.0,0.4895,0.49782,0.8333,0.9333,0.80375,0.50738
29,8863,4312.0,0.4895,0.49782,0.8333,0.9333,20017,20104.0,0.50738,0.49231,0.8387,0.9355,0.7871199999999999,0.51232
30,20017,20104.0,0.50738,0.49231,0.8387,0.9355,16175,9282.0,0.51232,0.47361000000000003,0.8438,0.9062,0.80219,0.55147
31,16175,9282.0,0.51232,0.47361000000000003,0.8438,0.9062,5029,9965.0,0.55147,0.4772,0.8182,0.9091,0.8231200000000001,0.56405
32,5029,9965.0,0.55147,0.4772,0.8182,0.9091,3986,13614.0,0.56405,0.46037,0.8235,0.9118,0.78666,0.55795
33,3986,13614.0,0.56405,0.46037,0.8235,0.9118,3857,5900.0,0.55795,0.46743,0.8,0.8857,0.79319,0.5373
34,3857,5900.0,0.55795,0.46743,0.8,0.8857,8288,20017.0,0.5373,0.47053,0.8056,0.8889,0.81714,0.52754
35,8288,20017.0,0.5373,0.47053,0.8056,0.8889,11131,4915.0,0.52754,0.46779,0.8108,0.8919,0.7608199999999999,0.5557
36,11131,4915.0,0.52754,0.46779,0.8108,0.8919,7029,6846.0,0.5557,0.45074,0.8158,0.8684,0.8847200000000001,0.5675600000000001
37,7029,6846.0,0.5557,0.45074,0.8158,0.8684,9305,8896.0,0.5675600000000001,0.44847,0.8205,0.8718,0.86597,0.59226
38,9305,8896.0,0.5675600000000001,0.44847,0.8205,0.8718,6744,6997.0,0.59226,0.42768,0.825,0.85,0.91417,0.6147
39,6744,6997.0,0.59226,0.42768,0.825,0.85,14745,10469.0,0.6147,0.39597,0.8293,0.8537,0.9438700000000001,0.60722
40,14745,10469.0,0.6147,0.39597,0.8293,0.8537,20017,20115.0,0.60722,0.39293,0.8333,0.8571,0.93429,0.59029
41,20017,20115.0,0.60722,0.39293,0.8333,0.8571,2641,4107.0,0.59029,0.39431,0.8372,0.8605,0.9348700000000001,0.5735
42,2641,4107.0,0.59029,0.39431,0.8372,0.8605,4797,13792.0,0.5735,0.42606000000000005,0.8409,0.8409,0.96744,0.56421
43,4797,13792.0,0.5735,0.42606000000000005,0.8409,0.8409,20017,7549.0,0.56421,0.40414,0.8222,0.8222,0.91763,0.58903
44,20017,7549.0,0.56421,0.40414,0.8222,0.8222,8788,7248.0,0.58903,0.39050999999999997,0.8261,0.8043,0.88681,0.61746
45,8788,7248.0,0.58903,0.39050999999999997,0.8261,0.8043,1672,3566.0,0.61746,0.3967,0.8298,0.8085,0.9475,0.65018
46,1672,3566.0,0.61746,0.3967,0.8298,0.8085,8914,18031.0,0.65018,0.36095,0.8125,0.8125,0.93834,0.6659999999999999
47,8914,18031.0,0.65018,0.36095,0.8125,0.8125,6358,1731.0,0.6659999999999999,0.36739,0.7959,0.8163,0.9253299999999999,0.67891
48,6358,1731.0,0.6659999999999999,0.36739,0.7959,0.8163,4815,7728.0,0.67891,0.44211000000000006,0.78,0.82,0.9172,0.57121
49,4815,7728.0,0.67891,0.44211000000000006,0.78,0.82,11844,3017.0,0.57121,0.47741000000000006,0.7647,0.8039,0.86536,0.57139
50,11844,3017.0,0.57121,0.47741000000000006,0.7647,0.8039,16784,3405.0,0.57139,0.42633999999999994,0.7692,0.8077,0.85656,0.55524
51,16784,3405.0,0.57139,0.42633999999999994,0.7692,0.8077,2566,12474.0,0.55524,0.43200000000000005,0.7736,0.7925,0.90346,0.62085
52,2566,12474.0,0.55524,0.43200000000000005,0.7736,0.7925,20017,9147.0,0.62085,0.39191,0.7778,0.7963,0.95039,0.60697
53,20017,9147.0,0.62085,0.39191,0.7778,0.7963,10927,4838.0,0.60697,0.36745,0.7636,0.8,0.93586,0.62966
54,10927,4838.0,0.60697,0.36745,0.7636,0.8,10444,4688.0,0.62966,0.37538,0.7679,0.8036,0.9080299999999999,0.63021
55,10444,4688.0,0.62966,0.37538,0.7679,0.8036,5434,9979.0,0.63021,0.39371999999999996,0.7544,0.807,0.9615,0.60201
56,5434,9979.0,0.63021,0.39371999999999996,0.7544,0.807,20017,4232.0,0.60201,0.42727,0.7586,0.7931,0.91325,0.66168
57,20017,4232.0,0.60201,0.42727,0.7586,0.7931,3678,6007.0,0.66168,0.32929,0.7627,0.7966,0.9548,0.67466
