,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3067,3974,0.47718999999999995,0.5102,1.0,1.0,7971,10868,0.47895,0.52091,1.0,1.0,0.485,0.47888000000000003
1,7971,10868,0.47895,0.52091,1.0,1.0,8978,6307,0.47888000000000003,0.5484600000000001,0.6667,0.6667,0.53425,0.4679
2,8978,6307,0.47888000000000003,0.5484600000000001,0.6667,0.6667,2525,20017,0.4679,0.52898,0.75,0.75,0.52928,0.47686000000000006
3,2525,20017,0.4679,0.52898,0.75,0.75,5042,20017,0.47686000000000006,0.5313899999999999,0.8,0.8,0.60527,0.46876
4,5042,20017,0.47686000000000006,0.5313899999999999,0.8,0.8,20086,20158,0.46876,0.53169,0.8333,0.6667,0.56281,0.47508
5,20086,20158,0.46876,0.53169,0.8333,0.6667,5662,6207,0.47508,0.54815,0.7143,0.7143,0.60818,0.44506999999999997
6,5662,6207,0.47508,0.54815,0.7143,0.7143,4463,2981,0.44506999999999997,0.58018,0.75,0.75,0.55382,0.43359
7,4463,2981,0.44506999999999997,0.58018,0.75,0.75,20017,20084,0.43359,0.5661,0.7778,0.7778,0.63162,0.4185
8,20017,20084,0.43359,0.5661,0.7778,0.7778,10768,20017,0.4185,0.5819300000000001,0.8,0.7,0.62848,0.43243000000000004
9,10768,20017,0.4185,0.5819300000000001,0.8,0.7,3535,8668,0.43243000000000004,0.5683600000000001,0.7273,0.6364,0.65835,0.43018999999999996
10,3535,8668,0.43243000000000004,0.5683600000000001,0.7273,0.6364,3665,20017,0.43018999999999996,0.56893,0.75,0.6667,0.5715399999999999,0.42978
11,3665,20017,0.43018999999999996,0.56893,0.75,0.6667,13051,20017,0.42978,0.56609,0.7692,0.6923,0.5936600000000001,0.4313
12,13051,20017,0.42978,0.56609,0.7692,0.6923,13468,20017,0.4313,0.56435,0.7857,0.7143,0.5749,0.43576000000000004
13,13468,20017,0.4313,0.56435,0.7857,0.7143,20096,1293,0.43576000000000004,0.5534100000000001,0.8,0.7333,0.55793,0.46403999999999995
14,20096,1293,0.43576000000000004,0.5534100000000001,0.8,0.7333,7815,11140,0.46403999999999995,0.53782,0.8125,0.75,0.55855,0.46241000000000004
15,7815,11140,0.46403999999999995,0.53782,0.8125,0.75,20017,14646,0.46241000000000004,0.5415300000000001,0.8235,0.7647,0.5494100000000001,0.46503
16,20017,14646,0.46241000000000004,0.5415300000000001,0.8235,0.7647,14140,20017,0.46503,0.52884,0.7778,0.7778,0.5729,0.46898
17,14140,20017,0.46503,0.52884,0.7778,0.7778,7875,20017,0.46898,0.53727,0.7895,0.7895,0.39535,0.4592
18,7875,20017,0.46898,0.53727,0.7895,0.7895,11624,12309,0.4592,0.5417,0.8,0.8,0.29855,0.45821999999999996
19,11624,12309,0.4592,0.5417,0.8,0.8,20017,20096,0.45821999999999996,0.5418,0.8095,0.8095,0.13762,0.45838999999999996
20,20017,20096,0.45821999999999996,0.5418,0.8095,0.8095,20168,5405,0.45838999999999996,0.56077,0.8182,0.7727,0.12499,0.47876
21,20168,5405,0.45838999999999996,0.56077,0.8182,0.7727,18104,20017,0.47876,0.5224300000000001,0.8261,0.7826,0.09696,0.46581999999999996
22,18104,20017,0.47876,0.5224300000000001,0.8261,0.7826,10247,7476,0.46581999999999996,0.53857,0.8333,0.7917,0.1144,0.4686
23,10247,7476,0.46581999999999996,0.53857,0.8333,0.7917,8579,13542,0.4686,0.52769,0.84,0.8,0.11145999999999999,0.461
24,8579,13542,0.4686,0.52769,0.84,0.8,6017,20017,0.461,0.53588,0.8462,0.8077,0.08963,0.47303999999999996
25,6017,20017,0.461,0.53588,0.8462,0.8077,11333,8637,0.47303999999999996,0.5129600000000001,0.8519,0.8148,0.09133,0.49806000000000006
26,11333,8637,0.47303999999999996,0.5129600000000001,0.8519,0.8148,16911,20017,0.49806000000000006,0.5021399999999999,0.8571,0.7857,0.11490999999999998,0.46515
27,16911,20017,0.49806000000000006,0.5021399999999999,0.8571,0.7857,7678,13237,0.46515,0.53689,0.8621,0.7586,0.0974,0.48378000000000004
28,7678,13237,0.46515,0.53689,0.8621,0.7586,2924,12843,0.48378000000000004,0.56758,0.8333,0.7667,0.13739,0.43754
29,2924,12843,0.48378000000000004,0.56758,0.8333,0.7667,20017,10189,0.43754,0.5617,0.8387,0.7419,0.16566,0.5082399999999999
30,20017,10189,0.43754,0.5617,0.8387,0.7419,4033,7301,0.5082399999999999,0.49667,0.8438,0.75,0.19208,0.49768999999999997
31,4033,7301,0.5082399999999999,0.49667,0.8438,0.75,13140,5965,0.49768999999999997,0.5042300000000001,0.8485,0.7576,0.16785999999999998,0.50195
32,13140,5965,0.49768999999999997,0.5042300000000001,0.8485,0.7576,9490,13173,0.50195,0.50752,0.8529,0.7647,0.14811,0.48913999999999996
33,9490,13173,0.50195,0.50752,0.8529,0.7647,20017,20086,0.48913999999999996,0.5107,0.8571,0.7714,0.1342,0.48977
34,20017,20086,0.48913999999999996,0.5107,0.8571,0.7714,20164,8935,0.48977,0.52441,0.8611,0.75,0.1289,0.45913000000000004
35,20164,8935,0.48977,0.52441,0.8611,0.75,2623,6506,0.45913000000000004,0.53314,0.8649,0.7568,0.12492,0.47925
36,2623,6506,0.45913000000000004,0.53314,0.8649,0.7568,6784,8755,0.47925,0.52973,0.8684,0.7632,0.13810999999999998,0.44733
37,6784,8755,0.47925,0.52973,0.8684,0.7632,5117,20017,0.44733,0.5575600000000001,0.8718,0.7692,0.09047999999999999,0.44469
38,5117,20017,0.44733,0.5575600000000001,0.8718,0.7692,11335,4098,0.44469,0.5495399999999999,0.875,0.75,0.13055,0.42727
39,11335,4098,0.44469,0.5495399999999999,0.875,0.75,20017,20097,0.42727,0.573,0.878,0.7317,0.21179,0.48726
40,20017,20097,0.42727,0.573,0.878,0.7317,5020,20017,0.48726,0.51348,0.8809999999999999,0.7381,0.18412,0.48641999999999996
41,5020,20017,0.48726,0.51348,0.8809999999999999,0.7381,20091,10093,0.48641999999999996,0.5140100000000001,0.8837,0.7442,0.1178,0.48163
42,20091,10093,0.48641999999999996,0.5140100000000001,0.8837,0.7442,20017,6764,0.48163,0.53795,0.8864,0.7273,0.13416,0.54571
43,20017,6764,0.48163,0.53795,0.8864,0.7273,7104,9912,0.54571,0.45142,0.8889,0.7111,0.17692,0.55355
44,7104,9912,0.54571,0.45142,0.8889,0.7111,8561,2795,0.55355,0.46026999999999996,0.8696,0.7174,0.16768,0.52846
45,8561,2795,0.55355,0.46026999999999996,0.8696,0.7174,12939,1871,0.52846,0.4422,0.8723,0.7234,0.18847,0.53806
46,12939,1871,0.52846,0.4422,0.8723,0.7234,5223,1399,0.53806,0.4125,0.875,0.7292,0.15958,0.58196
47,5223,1399,0.53806,0.4125,0.875,0.7292,20017,20185,0.58196,0.41801000000000005,0.8776,0.7347,0.13749,0.5758800000000001
48,20017,20185,0.58196,0.41801000000000005,0.8776,0.7347,5197,8065,0.5758800000000001,0.42313999999999996,0.88,0.74,0.14529,0.52227
49,5197,8065,0.5758800000000001,0.42313999999999996,0.88,0.74,2844,11821,0.52227,0.45082,0.8824,0.7451,0.14915,0.53887
50,2844,11821,0.52227,0.45082,0.8824,0.7451,5145,2548,0.53887,0.4509,0.8654,0.75,0.11323,0.5393100000000001
51,5145,2548,0.53887,0.4509,0.8654,0.75,4295,4245,0.5393100000000001,0.48463,0.8679,0.7547,0.14227,0.54757
52,4295,4245,0.5393100000000001,0.48463,0.8679,0.7547,3933,4781,0.54757,0.49217,0.8519,0.7593,0.13008,0.5271899999999999
53,3933,4781,0.54757,0.49217,0.8519,0.7593,6346,7121,0.5271899999999999,0.47286000000000006,0.8545,0.7636,0.05869,0.49801999999999996
54,6346,7121,0.5271899999999999,0.47286000000000006,0.8545,0.7636,2347,4340,0.49801999999999996,0.49593000000000004,0.8571,0.7679,0.08177000000000001,0.49936
55,2347,4340,0.49801999999999996,0.49593000000000004,0.8571,0.7679,20017,7206,0.49936,0.5301100000000001,0.8596,0.7719,0.10153999999999999,0.48516000000000004
56,20017,7206,0.49936,0.5301100000000001,0.8596,0.7719,6842,6160,0.48516000000000004,0.55048,0.8621,0.7586,0.0617,0.52386
57,6842,6160,0.48516000000000004,0.55048,0.8621,0.7586,2819,8798,0.52386,0.53646,0.8475,0.7627,0.16310999999999998,0.46355
58,2819,8798,0.52386,0.53646,0.8475,0.7627,7522,13316,0.46355,0.57115,0.85,0.7667,0.15416,0.42958
59,7522,13316,0.46355,0.57115,0.85,0.7667,20017,9156,0.42958,0.54181,0.8361,0.7705,0.01549,0.48373999999999995
60,20017,9156,0.42958,0.54181,0.8361,0.7705,12459,6748,0.48373999999999995,0.52391,0.8387,0.7581,0.05811,0.44914
61,12459,6748,0.48373999999999995,0.52391,0.8387,0.7581,2348,12672,0.44914,0.5542,0.8413,0.746,0.06465,0.41963999999999996
62,2348,12672,0.44914,0.5542,0.8413,0.746,2673,20017,0.41963999999999996,0.57593,0.8438,0.75,0.02692,0.43546999999999997
63,2673,20017,0.41963999999999996,0.57593,0.8438,0.75,11339,5412,0.43546999999999997,0.58937,0.8308,0.7538,0.03985,0.36891999999999997
64,11339,5412,0.43546999999999997,0.58937,0.8308,0.7538,3875,3947,0.36891999999999997,0.64646,0.8333,0.7424,0.02284,0.44645
65,3875,3947,0.36891999999999997,0.64646,0.8333,0.7424,4279,7825,0.44645,0.56092,0.8358,0.7313,0.02331,0.46148
66,4279,7825,0.44645,0.56092,0.8358,0.7313,7850,4264,0.46148,0.62558,0.8235,0.7353,0.01889,0.37326
