,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3322,1773.0,0.4763,0.51012,0.0,1.0,5444,9621.0,0.45798999999999995,0.5337,0.5,1.0,0.49048,0.46712
1,5444,9621.0,0.45798999999999995,0.5337,0.5,1.0,5340,2068.0,0.46712,0.52352,0.3333,1.0,0.44287,0.47348
2,5340,2068.0,0.46712,0.52352,0.3333,1.0,6230,9253.0,0.47348,0.54419,0.5,0.75,0.43383,0.46018000000000003
3,6230,9253.0,0.47348,0.54419,0.5,0.75,12135,5969.0,0.46018000000000003,0.5334800000000001,0.4,0.6,0.52152,0.466
4,12135,5969.0,0.46018000000000003,0.5334800000000001,0.4,0.6,7162,7189.0,0.466,0.52017,0.5,0.6667,0.59938,0.47941000000000006
5,7162,7189.0,0.466,0.52017,0.5,0.6667,2941,2408.0,0.47941000000000006,0.53127,0.5714,0.7143,0.50503,0.46442
6,2941,2408.0,0.47941000000000006,0.53127,0.5714,0.7143,7262,3486.0,0.46442,0.5313100000000001,0.625,0.75,0.6093,0.45398
7,7262,3486.0,0.46442,0.5313100000000001,0.625,0.75,10538,13978.0,0.45398,0.54576,0.6667,0.7778,0.61833,0.45177
8,10538,13978.0,0.45398,0.54576,0.6667,0.7778,4823,16440.0,0.45177,0.54866,0.7,0.8,0.61198,0.45937
9,4823,16440.0,0.45177,0.54866,0.7,0.8,5231,20017.0,0.45937,0.54528,0.7273,0.8182,0.60934,0.46001000000000003
10,5231,20017.0,0.45937,0.54528,0.7273,0.8182,11013,3408.0,0.46001000000000003,0.49568999999999996,0.6667,0.8333,0.61825,0.47534
11,11013,3408.0,0.46001000000000003,0.49568999999999996,0.6667,0.8333,3176,20017.0,0.47534,0.52328,0.6923,0.8462,0.62922,0.46455
