,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,22000,2676,0.47781999999999997,0.4986,0.0,1.0,10353,8203,0.47993,0.52992,0.5,1.0,0.45591000000000004,0.46706000000000003
1,10353,8203,0.47993,0.52992,0.5,1.0,11844,10828,0.46706000000000003,0.53697,0.3333,1.0,0.45293999999999995,0.46161
2,11844,10828,0.46706000000000003,0.53697,0.3333,1.0,8613,7733,0.46161,0.51913,0.25,1.0,0.45745,0.47491000000000005
3,8613,7733,0.46161,0.51913,0.25,1.0,6600,8436,0.47491000000000005,0.5229,0.4,1.0,0.51258,0.47206000000000004
4,6600,8436,0.47491000000000005,0.5229,0.4,1.0,20017,20100,0.47206000000000004,0.52808,0.5,1.0,0.43973999999999996,0.47193
5,20017,20100,0.47206000000000004,0.52808,0.5,1.0,20173,20245,0.47193,0.5279699999999999,0.5714,1.0,0.27163000000000004,0.4721
6,20173,20245,0.47193,0.5279699999999999,0.5714,1.0,20315,10813,0.4721,0.51832,0.625,0.875,0.25492,0.46618999999999994
7,20315,10813,0.4721,0.51832,0.625,0.875,20017,20091,0.46618999999999994,0.53391,0.6667,0.8889,0.2136,0.46058000000000004
8,20017,20091,0.46618999999999994,0.53391,0.6667,0.8889,9065,20017,0.46058000000000004,0.54191,0.7,0.9,0.12627,0.44383999999999996
9,9065,20017,0.46058000000000004,0.54191,0.7,0.9,8111,20017,0.44383999999999996,0.55291,0.7273,0.9091,0.08247,0.44238999999999995
10,8111,20017,0.44383999999999996,0.55291,0.7273,0.9091,3705,14962,0.44238999999999995,0.55185,0.75,0.9167,0.09089,0.45319
11,3705,14962,0.44238999999999995,0.55185,0.75,0.9167,20017,1969,0.45319,0.54228,0.7692,0.9231,0.08644,0.50154
12,20017,1969,0.45319,0.54228,0.7692,0.9231,4305,4164,0.50154,0.52662,0.7143,0.8571,0.08601,0.44628
13,4305,4164,0.50154,0.52662,0.7143,0.8571,6036,10902,0.44628,0.5460699999999999,0.6667,0.8,0.02075,0.44406999999999996
14,6036,10902,0.44628,0.5460699999999999,0.6667,0.8,7755,10211,0.44406999999999996,0.5579,0.6875,0.8125,0.05016,0.45174
15,7755,10211,0.44406999999999996,0.5579,0.6875,0.8125,12924,20017,0.45174,0.5495800000000001,0.7059,0.8235,0.08914,0.47036999999999995
16,12924,20017,0.45174,0.5495800000000001,0.7059,0.8235,5336,12687,0.47036999999999995,0.57781,0.6667,0.8333,0.09986,0.45558000000000004
17,5336,12687,0.47036999999999995,0.57781,0.6667,0.8333,5492,6828,0.45558000000000004,0.60475,0.6316,0.7895,0.09197999999999999,0.39595
18,5492,6828,0.45558000000000004,0.60475,0.6316,0.7895,14109,15442,0.39595,0.59632,0.6,0.8,0.06586,0.40819
19,14109,15442,0.39595,0.59632,0.6,0.8,3122,20017,0.40819,0.58923,0.619,0.8095,0.02271,0.41723999999999994
20,3122,20017,0.40819,0.58923,0.619,0.8095,17097,10110,0.41723999999999994,0.58097,0.6364,0.7727,0.03177,0.40402
21,17097,10110,0.41723999999999994,0.58097,0.6364,0.7727,20017,20085,0.40402,0.59597,0.6522,0.7826,0.05535,0.41067
22,20017,20085,0.40402,0.59597,0.6522,0.7826,9496,7824,0.41067,0.59158,0.6667,0.7917,0.01799,0.40005
