,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,11633,4077,0.5122899999999999,0.47841999999999996,1.0,1.0,5577,12798,0.52722,0.47733000000000003,1.0,1.0,0.5141,0.53301
1,5577,12798,0.52722,0.47733000000000003,1.0,1.0,12347,8986,0.53301,0.48977,0.6667,1.0,0.50384,0.51358
2,12347,8986,0.53301,0.48977,0.6667,1.0,9411,5537,0.51358,0.49118999999999996,0.5,1.0,0.58099,0.52264
3,9411,5537,0.51358,0.49118999999999996,0.5,1.0,8983,4904,0.52264,0.47263,0.4,1.0,0.57519,0.53893
4,8983,4904,0.52264,0.47263,0.4,1.0,11851,12734,0.53893,0.45553999999999994,0.5,1.0,0.54218,0.54311
5,11851,12734,0.53893,0.45553999999999994,0.5,1.0,20017,20186,0.54311,0.45691000000000004,0.5714,1.0,0.45748999999999995,0.54295
6,20017,20186,0.54311,0.45691000000000004,0.5714,1.0,20279,9325,0.54295,0.46498,0.625,1.0,0.45074,0.53572
7,20279,9325,0.54295,0.46498,0.625,1.0,20017,20282,0.53572,0.4639,0.6667,0.8889,0.44161000000000006,0.50131
8,20017,20282,0.53572,0.4639,0.6667,0.8889,20017,2515,0.50131,0.4814,0.7,0.9,0.43891,0.52189
9,20017,2515,0.50131,0.4814,0.7,0.9,16743,4017,0.52189,0.4967,0.6364,0.9091,0.44351,0.50863
10,16743,4017,0.52189,0.4967,0.6364,0.9091,11890,10811,0.50863,0.5384800000000001,0.5833,0.9167,0.45182,0.46507
11,11890,10811,0.50863,0.5384800000000001,0.5833,0.9167,20017,20239,0.46507,0.53425,0.6154,0.9231,0.35331,0.46641000000000005
12,20017,20239,0.46507,0.53425,0.6154,0.9231,20456,20543,0.46641000000000005,0.53347,0.6429,0.9286,0.3594,0.46081000000000005
13,20456,20543,0.46641000000000005,0.53347,0.6429,0.9286,12966,5222,0.46081000000000005,0.56328,0.6667,0.9333,0.37118,0.47041000000000005
14,12966,5222,0.46081000000000005,0.56328,0.6667,0.9333,6287,20017,0.47041000000000005,0.52041,0.6875,0.9375,0.38479,0.46286000000000005
15,6287,20017,0.47041000000000005,0.52041,0.6875,0.9375,9989,4937,0.46286000000000005,0.5304800000000001,0.7059,0.9412,0.39054,0.47641000000000006
16,9989,4937,0.46286000000000005,0.5304800000000001,0.7059,0.9412,8238,6576,0.47641000000000006,0.52277,0.7222,0.8889,0.34774,0.45878
17,8238,6576,0.47641000000000006,0.52277,0.7222,0.8889,6522,14066,0.45878,0.53185,0.7368,0.8947,0.33121999999999996,0.48246000000000006
18,6522,14066,0.45878,0.53185,0.7368,0.8947,6043,20017,0.48246000000000006,0.5527,0.7,0.9,0.35341999999999996,0.4471
19,6043,20017,0.48246000000000006,0.5527,0.7,0.9,20102,9540,0.4471,0.56028,0.7143,0.9048,0.25595999999999997,0.44318
20,20102,9540,0.4471,0.56028,0.7143,0.9048,3855,5634,0.44318,0.5677399999999999,0.7273,0.9091,0.13497,0.42353
21,3855,5634,0.44318,0.5677399999999999,0.7273,0.9091,4879,5065,0.42353,0.55748,0.7391,0.9129999999999999,0.17052,0.44553000000000004
22,4879,5065,0.42353,0.55748,0.7391,0.9129999999999999,13499,9827,0.44553000000000004,0.5818800000000001,0.7083,0.875,0.1847,0.43787
23,13499,9827,0.44553000000000004,0.5818800000000001,0.7083,0.875,5286,6200,0.43787,0.5733199999999999,0.72,0.88,0.09759,0.43208
24,5286,6200,0.43787,0.5733199999999999,0.72,0.88,8030,5659,0.43208,0.5845,0.7308,0.8462,0.07689,0.46843
25,8030,5659,0.43208,0.5845,0.7308,0.8462,8209,4745,0.46843,0.53532,0.7407,0.8519,0.05401,0.4567
26,8209,4745,0.46843,0.53532,0.7407,0.8519,8115,8180,0.4567,0.5330600000000001,0.7143,0.8571,0.026439999999999998,0.46793
27,8115,8180,0.4567,0.5330600000000001,0.7143,0.8571,20017,8133,0.46793,0.51835,0.7241,0.8276,0.10812000000000001,0.43506999999999996
28,20017,8133,0.46793,0.51835,0.7241,0.8276,3437,15568,0.43506999999999996,0.56201,0.7333,0.8333,0.18849000000000002,0.41953999999999997
29,3437,15568,0.43506999999999996,0.56201,0.7333,0.8333,7296,20017,0.41953999999999997,0.57468,0.7419,0.8387,0.05264,0.41677
30,7296,20017,0.41953999999999997,0.57468,0.7419,0.8387,8004,11935,0.41677,0.5622,0.75,0.8438,0.03292,0.43228999999999995
31,8004,11935,0.41677,0.5622,0.75,0.8438,4960,20017,0.43228999999999995,0.57848,0.7576,0.8485,0.0089,0.4181
32,4960,20017,0.43228999999999995,0.57848,0.7576,0.8485,12127,13975,0.4181,0.5794600000000001,0.7647,0.8529,0.02132,0.40348
33,12127,13975,0.4181,0.5794600000000001,0.7647,0.8529,7633,5947,0.40348,0.59108,0.7714,0.8571,0.035480000000000005,0.43678
34,7633,5947,0.40348,0.59108,0.7714,0.8571,7208,9440,0.43678,0.6028399999999999,0.75,0.8611,0.11300999999999999,0.41917
35,7208,9440,0.43678,0.6028399999999999,0.75,0.8611,14476,5122,0.41917,0.56298,0.7568,0.8649,0.05973,0.37517
36,14476,5122,0.41917,0.56298,0.7568,0.8649,3555,6879,0.37517,0.58729,0.7632,0.8684,0.08839,0.41827
37,3555,6879,0.37517,0.58729,0.7632,0.8684,7018,5848,0.41827,0.5809300000000001,0.7436,0.8462,0.08832000000000001,0.41958
38,7018,5848,0.41827,0.5809300000000001,0.7436,0.8462,2267,2169,0.41958,0.5414800000000001,0.75,0.85,0.08668,0.44043999999999994
39,2267,2169,0.41958,0.5414800000000001,0.75,0.85,8121,9262,0.44043999999999994,0.55375,0.7561,0.8293,0.0039299999999999995,0.47556000000000004
40,8121,9262,0.44043999999999994,0.55375,0.7561,0.8293,16480,11497,0.47556000000000004,0.5116,0.7619,0.8333,0.00718,0.49215
41,16480,11497,0.47556000000000004,0.5116,0.7619,0.8333,16335,13403,0.49215,0.5284300000000001,0.7442,0.8372,0.04933,0.47417
42,16335,13403,0.49215,0.5284300000000001,0.7442,0.8372,15246,20017,0.47417,0.5259199999999999,0.75,0.8409,0.00954,0.46797
43,15246,20017,0.47417,0.5259199999999999,0.75,0.8409,13528,3101,0.46797,0.52855,0.7556,0.8444,0.00528,0.48428000000000004
44,13528,3101,0.46797,0.52855,0.7556,0.8444,20017,20316,0.48428000000000004,0.5160100000000001,0.7609,0.8478,0.00566,0.48427
