,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3475,5793,0.52148,0.48941,1.0,1.0,6933,10456,0.51413,0.48635,1.0,1.0,0.49048,0.51539
1,6933,10456,0.51413,0.48635,1.0,1.0,6822,3834,0.51539,0.49951,1.0,1.0,0.48708999999999997,0.5143
2,6822,3834,0.51539,0.49951,1.0,1.0,20017,6848,0.5143,0.48988000000000004,1.0,1.0,0.42156000000000005,0.50989
3,20017,6848,0.5143,0.48988000000000004,1.0,1.0,20017,20251,0.50989,0.49012,1.0,1.0,0.43917,0.5099600000000001
4,20017,20251,0.50989,0.49012,1.0,1.0,20330,5479,0.5099600000000001,0.49488999999999994,0.8333,1.0,0.44485,0.50036
5,20330,5479,0.5099600000000001,0.49488999999999994,0.8333,1.0,7385,13505,0.50036,0.51654,0.7143,0.8571,0.46848,0.48061000000000004
6,7385,13505,0.50036,0.51654,0.7143,0.8571,20017,5677,0.48061000000000004,0.52294,0.75,0.75,0.42993000000000003,0.50216
7,20017,5677,0.48061000000000004,0.52294,0.75,0.75,15959,6095,0.50216,0.5149600000000001,0.7778,0.6667,0.42255,0.49383
8,15959,6095,0.50216,0.5149600000000001,0.7778,0.6667,6648,4365,0.49383,0.49053,0.8,0.7,0.46334,0.50395
9,6648,4365,0.49383,0.49053,0.8,0.7,9426,5732,0.50395,0.49825,0.8182,0.7273,0.40781999999999996,0.49396999999999996
10,9426,5732,0.50395,0.49825,0.8182,0.7273,20017,20113,0.49396999999999996,0.506,0.8333,0.75,0.39395,0.47868999999999995
11,20017,20113,0.49396999999999996,0.506,0.8333,0.75,3680,6012,0.47868999999999995,0.52054,0.8462,0.6923,0.38678,0.49415
12,3680,6012,0.47868999999999995,0.52054,0.8462,0.6923,4106,6875,0.49415,0.51941,0.8571,0.7143,0.28953,0.48107
13,4106,6875,0.49415,0.51941,0.8571,0.7143,11477,20017,0.48107,0.52074,0.8667,0.7333,0.31401,0.479
14,11477,20017,0.48107,0.52074,0.8667,0.7333,20097,20167,0.479,0.52115,0.875,0.75,0.32263000000000003,0.47308999999999996
15,20097,20167,0.479,0.52115,0.875,0.75,11909,3968,0.47308999999999996,0.53501,0.8824,0.7647,0.3242,0.47855
16,11909,3968,0.47308999999999996,0.53501,0.8824,0.7647,5742,3123,0.47855,0.54406,0.8333,0.7778,0.32656999999999997,0.46197
17,5742,3123,0.47855,0.54406,0.8333,0.7778,10647,9803,0.46197,0.53932,0.8421,0.7368,0.36057,0.48698
18,10647,9803,0.46197,0.53932,0.8421,0.7368,5780,8662,0.48698,0.5364399999999999,0.8,0.75,0.44188,0.49333
19,5780,8662,0.48698,0.5364399999999999,0.8,0.75,4894,8726,0.49333,0.50949,0.8095,0.7619,0.23536999999999997,0.50297
20,4894,8726,0.49333,0.50949,0.8095,0.7619,4661,13866,0.50297,0.52195,0.7727,0.7273,0.25771,0.43004
21,4661,13866,0.50297,0.52195,0.7727,0.7273,4176,5362,0.43004,0.5716899999999999,0.7826,0.7391,0.19794,0.41355
22,4176,5362,0.43004,0.5716899999999999,0.7826,0.7391,7512,11146,0.41355,0.5867899999999999,0.75,0.7083,0.16587000000000002,0.40676999999999996
23,7512,11146,0.41355,0.5867899999999999,0.75,0.7083,2939,9101,0.40676999999999996,0.58021,0.76,0.72,0.16598,0.40741
24,2939,9101,0.40676999999999996,0.58021,0.76,0.72,10993,7732,0.40741,0.61151,0.7692,0.7308,0.18545999999999999,0.39274000000000003
25,10993,7732,0.40741,0.61151,0.7692,0.7308,10014,20017,0.39274000000000003,0.60428,0.7778,0.7407,0.16305999999999998,0.40968000000000004
26,10014,20017,0.39274000000000003,0.60428,0.7778,0.7407,10169,20017,0.40968000000000004,0.5818800000000001,0.7857,0.75,0.16384,0.44786000000000004
27,10169,20017,0.40968000000000004,0.5818800000000001,0.7857,0.75,8774,4925,0.44786000000000004,0.55111,0.7931,0.7586,0.16057000000000002,0.45433999999999997
28,8774,4925,0.44786000000000004,0.55111,0.7931,0.7586,8966,7343,0.45433999999999997,0.55172,0.8,0.7667,0.11605,0.46061
29,8966,7343,0.45433999999999997,0.55172,0.8,0.7667,9720,20017,0.46061,0.53878,0.8065,0.7419,0.10987999999999999,0.41421
30,9720,20017,0.46061,0.53878,0.8065,0.7419,20017,20106,0.41421,0.58607,0.8125,0.75,0.1349,0.39419
31,20017,20106,0.41421,0.58607,0.8125,0.75,4725,20017,0.39419,0.60345,0.8182,0.7576,0.05828,0.40231999999999996
32,4725,20017,0.39419,0.60345,0.8182,0.7576,7924,3953,0.40231999999999996,0.50492,0.7941,0.7647,0.09646,0.49648000000000003
33,7924,3953,0.40231999999999996,0.50492,0.7941,0.7647,17154,17105,0.49648000000000003,0.51376,0.8,0.7429,0.09281,0.41341000000000006
34,17154,17105,0.49648000000000003,0.51376,0.8,0.7429,6280,20017,0.41341000000000006,0.58554,0.8056,0.75,0.06892000000000001,0.41977
35,6280,20017,0.41341000000000006,0.58554,0.8056,0.75,16473,9845,0.41977,0.6070300000000001,0.7838,0.7297,0.09298,0.36938000000000004
36,16473,9845,0.41977,0.6070300000000001,0.7838,0.7297,15578,4230,0.36938000000000004,0.6190399999999999,0.7895,0.7368,0.1218,0.39111999999999997
37,15578,4230,0.36938000000000004,0.6190399999999999,0.7895,0.7368,11355,13153,0.39111999999999997,0.68294,0.7692,0.7436,0.11297,0.34609
38,11355,13153,0.39111999999999997,0.68294,0.7692,0.7436,4313,6804,0.34609,0.68521,0.75,0.725,0.01281,0.31942
39,4313,6804,0.34609,0.68521,0.75,0.725,3690,6456,0.31942,0.68193,0.7561,0.7317,0.09836,0.30371
40,3690,6456,0.31942,0.68193,0.7561,0.7317,20017,20100,0.30371,0.69645,0.7619,0.7381,0.018359999999999998,0.30051
41,20017,20100,0.30371,0.69645,0.7619,0.7381,13774,7482,0.30051,0.7039300000000001,0.7674,0.7442,0.01172,0.2946
42,13774,7482,0.30051,0.7039300000000001,0.7674,0.7442,2604,3706,0.2946,0.69481,0.7727,0.75,0.07188,0.31883
43,2604,3706,0.2946,0.69481,0.7727,0.75,14658,20017,0.31883,0.67994,0.7778,0.7556,0.02046,0.34933000000000003
44,14658,20017,0.31883,0.67994,0.7778,0.7556,8383,13816,0.34933000000000003,0.68275,0.7609,0.7609,0.015390000000000001,0.31711
45,8383,13816,0.34933000000000003,0.68275,0.7609,0.7609,4799,14423,0.31711,0.68603,0.7659999999999999,0.7447,0.0198,0.30180999999999997
46,4799,14423,0.31711,0.68603,0.7659999999999999,0.7447,5050,7981,0.30180999999999997,0.67782,0.75,0.7292,0.03718,0.3101
47,5050,7981,0.30180999999999997,0.67782,0.75,0.7292,6462,5141,0.3101,0.67587,0.7551,0.7143,0.02201,0.3229
48,6462,5141,0.3101,0.67587,0.7551,0.7143,4424,9507,0.3229,0.6858,0.76,0.72,0.042539999999999994,0.31725
49,4424,9507,0.3229,0.6858,0.76,0.72,11056,3541,0.31725,0.6925100000000001,0.7451,0.7255,0.021490000000000002,0.31246999999999997
50,11056,3541,0.31725,0.6925100000000001,0.7451,0.7255,9448,3754,0.31246999999999997,0.67999,0.75,0.7308,0.01793,0.32438
51,9448,3754,0.31246999999999997,0.67999,0.75,0.7308,4326,5854,0.32438,0.6916,0.7547,0.7358,0.0255,0.36157
52,4326,5854,0.32438,0.6916,0.7547,0.7358,5991,8017,0.36157,0.7081,0.7407,0.7407,0.02002,0.29744
53,5991,8017,0.36157,0.7081,0.7407,0.7407,12922,8053,0.29744,0.71316,0.7455,0.7455,0.0151,0.32294
54,12922,8053,0.29744,0.71316,0.7455,0.7455,3978,4578,0.32294,0.70412,0.75,0.75,0.00735,0.28906
55,3978,4578,0.32294,0.70412,0.75,0.75,8894,13693,0.28906,0.7196899999999999,0.7544,0.7544,0.012190000000000001,0.30106
56,8894,13693,0.28906,0.7196899999999999,0.7544,0.7544,13623,2176,0.30106,0.7126100000000001,0.7586,0.7586,0.01114,0.29982
57,13623,2176,0.30106,0.7126100000000001,0.7586,0.7586,14233,8256,0.29982,0.71667,0.7627,0.7627,0.01312,0.29435
58,14233,8256,0.29982,0.71667,0.7627,0.7627,12220,11291,0.29435,0.74568,0.75,0.75,0.01083,0.21903000000000003
59,12220,11291,0.29435,0.74568,0.75,0.75,20017,9369,0.21903000000000003,0.7799699999999999,0.7541,0.7541,0.01469,0.23253000000000001
60,20017,9369,0.21903000000000003,0.7799699999999999,0.7541,0.7541,13449,11960,0.23253000000000001,0.7674,0.7581,0.7581,0.02036,0.23875
61,13449,11960,0.23253000000000001,0.7674,0.7581,0.7581,12200,7094,0.23875,0.75145,0.7619,0.7619,0.02238,0.24971
62,12200,7094,0.23875,0.75145,0.7619,0.7619,14546,6808,0.24971,0.75234,0.7656,0.75,0.02203,0.24774000000000002
63,14546,6808,0.24971,0.75234,0.7656,0.75,4578,2749,0.24774000000000002,0.75583,0.7692,0.7538,0.01025,0.2346
64,4578,2749,0.24774000000000002,0.75583,0.7692,0.7538,12896,20017,0.2346,0.7683800000000001,0.7727,0.7576,0.01786,0.23175
65,12896,20017,0.2346,0.7683800000000001,0.7727,0.7576,20094,1313,0.23175,0.7814,0.7761,0.7612,0.01832,0.22369
66,20094,1313,0.23175,0.7814,0.7761,0.7612,8152,20017,0.22369,0.77727,0.7794,0.7647,0.01763,0.22436999999999999
67,8152,20017,0.22369,0.77727,0.7794,0.7647,6059,10899,0.22436999999999999,0.8416799999999999,0.7681,0.7681,0.015130000000000001,0.1591
68,6059,10899,0.22436999999999999,0.8416799999999999,0.7681,0.7681,11124,15886,0.1591,0.8613799999999999,0.7714,0.7714,0.01069,0.14705
69,11124,15886,0.1591,0.8613799999999999,0.7714,0.7714,1795,9740,0.14705,0.8695200000000001,0.7746,0.7746,0.04193,0.15082
70,1795,9740,0.14705,0.8695200000000001,0.7746,0.7746,5616,11344,0.15082,0.86149,0.7778,0.7778,0.00665,0.1427
71,5616,11344,0.15082,0.86149,0.7778,0.7778,5382,4968,0.1427,0.84941,0.7808,0.7671,0.00491,0.13421
72,5382,4968,0.1427,0.84941,0.7808,0.7671,2715,11488,0.13421,0.87018,0.7838,0.7703,0.0057399999999999994,0.11657999999999999
73,2715,11488,0.13421,0.87018,0.7838,0.7703,3791,9396,0.11657999999999999,0.87425,0.7867,0.7733,0.00826,0.18258
74,3791,9396,0.11657999999999999,0.87425,0.7867,0.7733,6033,7448,0.18258,0.90351,0.7763,0.7763,0.00728,0.11865999999999999
75,6033,7448,0.18258,0.90351,0.7763,0.7763,3931,5086,0.11865999999999999,0.87808,0.7662,0.7792,0.00591,0.11374000000000001
76,3931,5086,0.11865999999999999,0.87808,0.7662,0.7792,2499,3623,0.11374000000000001,0.89615,0.7692,0.7821,0.005229999999999999,0.10985999999999999
77,2499,3623,0.11374000000000001,0.89615,0.7692,0.7821,6834,6428,0.10985999999999999,0.9008,0.7722,0.7722,0.00853,0.14687
78,6834,6428,0.10985999999999999,0.9008,0.7722,0.7722,5656,5319,0.14687,0.8355799999999999,0.7625,0.775,0.00821,0.19544
79,5656,5319,0.14687,0.8355799999999999,0.7625,0.775,2179,20017,0.19544,0.80257,0.7654,0.7778,0.00945,0.19598
80,2179,20017,0.19544,0.80257,0.7654,0.7778,3636,20017,0.19598,0.80518,0.7683,0.7805,0.00536,0.23185
81,3636,20017,0.19598,0.80518,0.7683,0.7805,4532,12794,0.23185,0.8385100000000001,0.759,0.7831,0.00506,0.1733
82,4532,12794,0.23185,0.8385100000000001,0.759,0.7831,5063,20017,0.1733,0.8246399999999999,0.7619,0.7857,0.00915,0.16412000000000002
83,5063,20017,0.1733,0.8246399999999999,0.7619,0.7857,3336,19055,0.16412000000000002,0.78314,0.7529,0.7882,0.006690000000000001,0.21961
84,3336,19055,0.16412000000000002,0.78314,0.7529,0.7882,16299,8078,0.21961,0.79123,0.7442,0.7907,0.00586,0.19685
85,16299,8078,0.21961,0.79123,0.7442,0.7907,6226,18527,0.19685,0.8022,0.7471,0.7931,0.00715,0.20157
86,6226,18527,0.19685,0.8022,0.7471,0.7931,14696,2555,0.20157,0.8097300000000001,0.75,0.7955,0.00914,0.19906
