,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3863,2274,0.52733,0.48533000000000004,0.0,1.0,9283,7866,0.5152899999999999,0.48532,0.5,1.0,0.45779,0.51265
1,9283,7866,0.5152899999999999,0.48532,0.5,1.0,11395,6798,0.51265,0.47717,0.6667,1.0,0.45671000000000006,0.51885
2,11395,6798,0.51265,0.47717,0.6667,1.0,4499,10703,0.51885,0.46988,0.75,1.0,0.49086,0.5288
3,4499,10703,0.51885,0.46988,0.75,1.0,7388,20017,0.5288,0.46679,0.8,1.0,0.47218000000000004,0.53309
4,7388,20017,0.5288,0.46679,0.8,1.0,20098,9693,0.53309,0.46602,0.8333,1.0,0.47248999999999997,0.53075
5,20098,9693,0.53309,0.46602,0.8333,1.0,20017,14595,0.53075,0.4713,0.8571,1.0,0.4811,0.5212
6,20017,14595,0.53075,0.4713,0.8571,1.0,6786,4892,0.5212,0.45576000000000005,0.875,0.875,0.48858,0.53276
7,6786,4892,0.5212,0.45576000000000005,0.875,0.875,20017,6432,0.53276,0.46471999999999997,0.8889,0.7778,0.48073,0.51407
8,20017,6432,0.53276,0.46471999999999997,0.8889,0.7778,5267,13267,0.51407,0.4886,0.9,0.8,0.486,0.50868
9,5267,13267,0.51407,0.4886,0.9,0.8,8314,20017,0.50868,0.48668999999999996,0.9091,0.8182,0.43671000000000004,0.5132899999999999
10,8314,20017,0.50868,0.48668999999999996,0.9091,0.8182,20089,20161,0.5132899999999999,0.48678,0.9167,0.8333,0.41195,0.51694
11,20089,20161,0.5132899999999999,0.48678,0.9167,0.8333,15154,6694,0.51694,0.49295,0.9231,0.8462,0.40338,0.5082800000000001
12,15154,6694,0.51694,0.49295,0.9231,0.8462,6409,13768,0.5082800000000001,0.5085,0.9286,0.8571,0.34558,0.49283999999999994
13,6409,13768,0.5082800000000001,0.5085,0.9286,0.8571,20017,20086,0.49283999999999994,0.50715,0.9333,0.8667,0.29436,0.46935
