,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,8372,5139,0.52173,0.48502,1.0,1.0,7496,7940,0.5078199999999999,0.491,1.0,1.0,0.4827,0.50575
1,7496,7940,0.5078199999999999,0.491,1.0,1.0,10532,8892,0.50575,0.48733999999999994,0.6667,0.6667,0.47038,0.51739
2,10532,8892,0.50575,0.48733999999999994,0.6667,0.6667,9632,9041,0.51739,0.45566999999999996,0.5,0.75,0.57007,0.54915
3,9632,9041,0.51739,0.45566999999999996,0.5,0.75,6140,15632,0.54915,0.45869,0.6,0.8,0.59843,0.55253
4,6140,15632,0.54915,0.45869,0.6,0.8,11464,9395,0.55253,0.45177,0.6667,0.6667,0.52378,0.53623
5,11464,9395,0.55253,0.45177,0.6667,0.6667,20017,20092,0.53623,0.4638,0.7143,0.7143,0.5256,0.5415399999999999
6,20017,20092,0.53623,0.4638,0.7143,0.7143,14076,20017,0.5415399999999999,0.4818,0.625,0.75,0.4888,0.47086999999999996
7,14076,20017,0.5415399999999999,0.4818,0.625,0.75,3908,4568,0.47086999999999996,0.52761,0.6667,0.6667,0.48126,0.507
8,3908,4568,0.47086999999999996,0.52761,0.6667,0.6667,3009,7156,0.507,0.5483100000000001,0.6,0.7,0.59833,0.46163000000000004
9,3009,7156,0.507,0.5483100000000001,0.6,0.7,6455,3061,0.46163000000000004,0.53761,0.5455,0.7273,0.5906399999999999,0.44851
10,6455,3061,0.46163000000000004,0.53761,0.5455,0.7273,7017,5768,0.44851,0.54225,0.5833,0.75,0.7359399999999999,0.45368
11,7017,5768,0.44851,0.54225,0.5833,0.75,5104,5518,0.45368,0.58316,0.5385,0.6923,0.7207899999999999,0.47608999999999996
12,5104,5518,0.45368,0.58316,0.5385,0.6923,20017,4891,0.47608999999999996,0.49962,0.5714,0.6429,0.74437,0.49368
13,20017,4891,0.47608999999999996,0.49962,0.5714,0.6429,3862,2982,0.49368,0.48283000000000004,0.6,0.6667,0.82358,0.51299
14,3862,2982,0.49368,0.48283000000000004,0.6,0.6667,17318,3670,0.51299,0.48457,0.625,0.6875,0.77167,0.51778
15,17318,3670,0.51299,0.48457,0.625,0.6875,14239,5333,0.51778,0.49077,0.6471,0.6471,0.84239,0.5057
