,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,2935,5007.0,0.46593999999999997,0.52057,1.0,1.0,8291,10197.0,0.47626999999999997,0.5160399999999999,1.0,0.5,0.47907,0.45866
1,8291,10197.0,0.47626999999999997,0.5160399999999999,1.0,0.5,4137,20017.0,0.45866,0.53905,1.0,0.6667,0.64527,0.46076999999999996
2,4137,20017.0,0.45866,0.53905,1.0,0.6667,20085,7638.0,0.46076999999999996,0.54424,1.0,0.75,0.6712100000000001,0.47293
3,20085,7638.0,0.46076999999999996,0.54424,1.0,0.75,8803,10022.0,0.47293,0.5284,1.0,0.8,0.66525,0.47089
4,8803,10022.0,0.47293,0.5284,1.0,0.8,12728,11899.0,0.47089,0.53887,0.8333,0.8333,0.74165,0.4707
5,12728,11899.0,0.47089,0.53887,0.8333,0.8333,10203,7674.0,0.4707,0.52169,0.7143,0.8571,0.75573,0.49795
6,10203,7674.0,0.4707,0.52169,0.7143,0.8571,6818,8253.0,0.49795,0.51967,0.625,0.75,0.726,0.49004
7,6818,8253.0,0.49795,0.51967,0.625,0.75,11600,8498.0,0.49004,0.5101399999999999,0.6667,0.7778,0.61884,0.47488
8,11600,8498.0,0.49004,0.5101399999999999,0.6667,0.7778,5172,15556.0,0.47488,0.5282100000000001,0.7,0.8,0.65858,0.48833000000000004
9,5172,15556.0,0.47488,0.5282100000000001,0.7,0.8,8981,5308.0,0.48833000000000004,0.49818,0.6364,0.8182,0.72746,0.50751
10,8981,5308.0,0.48833000000000004,0.49818,0.6364,0.8182,20017,20095.0,0.50751,0.49255,0.6667,0.8333,0.70934,0.48865
11,20017,20095.0,0.50751,0.49255,0.6667,0.8333,5303,5405.0,0.48865,0.53783,0.6923,0.7692,0.7065899999999999,0.5282100000000001
12,5303,5405.0,0.48865,0.53783,0.6923,0.7692,7033,20017.0,0.5282100000000001,0.4669,0.7143,0.7857,0.79761,0.52295
13,7033,20017.0,0.5282100000000001,0.4669,0.7143,0.7857,5442,6198.0,0.52295,0.48188000000000003,0.7333,0.8,0.78488,0.52008
14,5442,6198.0,0.52295,0.48188000000000003,0.7333,0.8,20017,14288.0,0.52008,0.48302,0.75,0.8125,0.84016,0.53681
15,20017,14288.0,0.52008,0.48302,0.75,0.8125,10821,20017.0,0.53681,0.47006000000000003,0.7647,0.8235,0.84754,0.53046
16,10821,20017.0,0.53681,0.47006000000000003,0.7647,0.8235,20099,20169.0,0.53046,0.46965,0.7778,0.8333,0.8363200000000001,0.53047
17,20099,20169.0,0.53046,0.46965,0.7778,0.8333,20244,20312.0,0.53047,0.46956000000000003,0.7895,0.8421,0.8371799999999999,0.5320600000000001
18,20244,20312.0,0.53047,0.46956000000000003,0.7895,0.8421,9713,10510.0,0.5320600000000001,0.48395,0.8,0.8,0.8367,0.5302100000000001
19,9713,10510.0,0.5320600000000001,0.48395,0.8,0.8,6365,13893.0,0.5302100000000001,0.47308,0.8095,0.8095,0.8459899999999999,0.49049
20,6365,13893.0,0.5302100000000001,0.47308,0.8095,0.8095,1155,2404.0,0.49049,0.5,0.8182,0.8182,0.8411,0.48682
21,1155,2404.0,0.49049,0.5,0.8182,0.8182,9603,20017.0,0.48682,0.46476999999999996,0.7826,0.8261,0.78277,0.53208
22,9603,20017.0,0.48682,0.46476999999999996,0.7826,0.8261,3363,5422.0,0.53208,0.46981999999999996,0.7917,0.8333,0.73664,0.50036
23,3363,5422.0,0.53208,0.46981999999999996,0.7917,0.8333,5950,2821.0,0.50036,0.50357,0.8,0.84,0.78445,0.49483999999999995
24,5950,2821.0,0.50036,0.50357,0.8,0.84,7454,1009.0,0.49483999999999995,0.47155,0.7692,0.8462,0.79557,0.5534899999999999
25,7454,1009.0,0.49483999999999995,0.47155,0.7692,0.8462,4727,3674.0,0.5534899999999999,0.44732,0.7778,0.8519,0.90476,0.55367
26,4727,3674.0,0.5534899999999999,0.44732,0.7778,0.8519,12072,9347.0,0.55367,0.44964,0.7857,0.8571,0.9502200000000001,0.53057
