,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,2981,5114.0,0.46842,0.52732,1.0,1.0,7326,11964.0,0.4687,0.53303,1.0,1.0,0.48221,0.46476999999999996
1,7326,11964.0,0.4687,0.53303,1.0,1.0,7407,11426.0,0.46476999999999996,0.52276,0.6667,1.0,0.50505,0.456
2,7407,11426.0,0.46476999999999996,0.52276,0.6667,1.0,3957,1983.0,0.456,0.54806,0.75,1.0,0.62457,0.4739
3,3957,1983.0,0.456,0.54806,0.75,1.0,4601,20017.0,0.4739,0.5199600000000001,0.8,1.0,0.6628,0.47984
4,4601,20017.0,0.4739,0.5199600000000001,0.8,1.0,11662,9685.0,0.47984,0.51876,0.8333,0.8333,0.57811,0.48358999999999996
5,11662,9685.0,0.47984,0.51876,0.8333,0.8333,6239,10633.0,0.48358999999999996,0.51752,0.8571,0.8571,0.7177600000000001,0.46452
6,6239,10633.0,0.48358999999999996,0.51752,0.8571,0.8571,7359,6798.0,0.46452,0.51936,0.875,0.875,0.79688,0.48573999999999995
7,7359,6798.0,0.46452,0.51936,0.875,0.875,12542,6905.0,0.48573999999999995,0.5075,0.8889,0.8889,0.76808,0.48576
8,12542,6905.0,0.48573999999999995,0.5075,0.8889,0.8889,12904,2131.0,0.48576,0.52162,0.9,0.9,0.87845,0.50368
9,12904,2131.0,0.48576,0.52162,0.9,0.9,6404,4273.0,0.50368,0.51205,0.9091,0.8182,0.90202,0.4867
10,6404,4273.0,0.50368,0.51205,0.9091,0.8182,5592,6082.0,0.4867,0.5200899999999999,0.8333,0.8333,0.9222299999999999,0.48858
11,5592,6082.0,0.4867,0.5200899999999999,0.8333,0.8333,12183,20017.0,0.48858,0.51315,0.8462,0.8462,0.92181,0.48689
12,12183,20017.0,0.48858,0.51315,0.8462,0.8462,20093,7373.0,0.48689,0.50849,0.8571,0.8571,0.90999,0.4812
13,20093,7373.0,0.48689,0.50849,0.8571,0.8571,14446,3122.0,0.4812,0.49622,0.8667,0.8667,0.90276,0.48878999999999995
14,14446,3122.0,0.4812,0.49622,0.8667,0.8667,7446,2052.0,0.48878999999999995,0.51453,0.875,0.875,0.8829100000000001,0.50275
15,7446,2052.0,0.48878999999999995,0.51453,0.875,0.875,6961,20017.0,0.50275,0.5017,0.8824,0.8824,0.843,0.5060899999999999
16,6961,20017.0,0.50275,0.5017,0.8824,0.8824,13404,20017.0,0.5060899999999999,0.49846,0.8333,0.8889,0.8498,0.50155
17,13404,20017.0,0.5060899999999999,0.49846,0.8333,0.8889,20087,20163.0,0.50155,0.49882,0.8421,0.8947,0.87685,0.50095
18,20087,20163.0,0.50155,0.49882,0.8421,0.8947,20234,15035.0,0.50095,0.50465,0.85,0.9,0.8784,0.52176
19,20234,15035.0,0.50095,0.50465,0.85,0.9,3513,6625.0,0.52176,0.4713,0.8571,0.8571,0.87545,0.49851999999999996
20,3513,6625.0,0.52176,0.4713,0.8571,0.8571,6123,15620.0,0.49851999999999996,0.52742,0.8636,0.8636,0.9109200000000001,0.47403999999999996
21,6123,15620.0,0.49851999999999996,0.52742,0.8636,0.8636,20017,8641.0,0.47403999999999996,0.51485,0.8696,0.8696,0.9186,0.49323
22,20017,8641.0,0.47403999999999996,0.51485,0.8696,0.8696,17060,20017.0,0.49323,0.50405,0.875,0.875,0.92904,0.5138
23,17060,20017.0,0.49323,0.50405,0.875,0.875,4356,20017.0,0.5138,0.49155,0.84,0.84,0.9389299999999999,0.50392
24,4356,20017.0,0.5138,0.49155,0.84,0.84,20017,13877.0,0.50392,0.5189600000000001,0.8462,0.8462,0.9383100000000001,0.49645
25,20017,13877.0,0.50392,0.5189600000000001,0.8462,0.8462,5220,7925.0,0.49645,0.53768,0.8148,0.8148,0.9422200000000001,0.52483
26,5220,7925.0,0.49645,0.53768,0.8148,0.8148,8565,12726.0,0.52483,0.47602,0.8214,0.8214,0.94652,0.52518
27,8565,12726.0,0.52483,0.47602,0.8214,0.8214,10970,6462.0,0.52518,0.45146000000000003,0.7931,0.8276,0.94414,0.53608
28,10970,6462.0,0.52518,0.45146000000000003,0.7931,0.8276,20017,8191.0,0.53608,0.46273000000000003,0.8,0.8333,0.9393600000000001,0.5491
29,20017,8191.0,0.53608,0.46273000000000003,0.8,0.8333,6318,15859.0,0.5491,0.4772,0.7742,0.8065,0.9359999999999999,0.54498
30,6318,15859.0,0.5491,0.4772,0.7742,0.8065,5394,4130.0,0.54498,0.4639,0.7812,0.8125,0.9816799999999999,0.5499
31,5394,4130.0,0.54498,0.4639,0.7812,0.8125,4126,4666.0,0.5499,0.43378999999999995,0.7576,0.8182,0.9840899999999999,0.60501
32,4126,4666.0,0.5499,0.43378999999999995,0.7576,0.8182,5000,5378.0,0.60501,0.46783,0.7353,0.8235,0.9853299999999999,0.5106
33,5000,5378.0,0.60501,0.46783,0.7353,0.8235,7120,7550.0,0.5106,0.49022,0.7429,0.8286,0.9830200000000001,0.52299
34,7120,7550.0,0.5106,0.49022,0.7429,0.8286,4491,4789.0,0.52299,0.45988,0.75,0.8333,0.97839,0.5577
35,4491,4789.0,0.52299,0.45988,0.75,0.8333,2339,6727.0,0.5577,0.43627,0.7568,0.8108,0.97588,0.55208
36,2339,6727.0,0.5577,0.43627,0.7568,0.8108,20017,4626.0,0.55208,0.49085,0.7632,0.7895,0.9775200000000001,0.6128600000000001
37,20017,4626.0,0.55208,0.49085,0.7632,0.7895,4972,6550.0,0.6128600000000001,0.43088000000000004,0.7436,0.7949,0.9829399999999999,0.58911
38,4972,6550.0,0.6128600000000001,0.43088000000000004,0.7436,0.7949,13119,11727.0,0.58911,0.39408000000000004,0.75,0.8,0.97825,0.64862
39,13119,11727.0,0.58911,0.39408000000000004,0.75,0.8,6103,5035.0,0.64862,0.44721000000000005,0.7317,0.7805,0.98277,0.66784
40,6103,5035.0,0.64862,0.44721000000000005,0.7317,0.7805,6842,2431.0,0.66784,0.37406,0.7143,0.7857,0.98351,0.58135
41,6842,2431.0,0.66784,0.37406,0.7143,0.7857,4457,3175.0,0.58135,0.43428999999999995,0.7209,0.7907,0.97944,0.56922
42,4457,3175.0,0.58135,0.43428999999999995,0.7209,0.7907,5645,3655.0,0.56922,0.40785,0.7273,0.7955,0.98083,0.5858800000000001
43,5645,3655.0,0.56922,0.40785,0.7273,0.7955,20017,5206.0,0.5858800000000001,0.39846,0.7333,0.8,0.9747,0.58603
44,20017,5206.0,0.5858800000000001,0.39846,0.7333,0.8,5042,3928.0,0.58603,0.3963,0.7391,0.8043,0.98687,0.60341
45,5042,3928.0,0.58603,0.3963,0.7391,0.8043,20017,9630.0,0.60341,0.40776999999999997,0.7447,0.8085,0.98046,0.60506
46,20017,9630.0,0.60341,0.40776999999999997,0.7447,0.8085,8576,5913.0,0.60506,0.42598,0.7292,0.8125,0.9763200000000001,0.58638
47,8576,5913.0,0.60506,0.42598,0.7292,0.8125,6617,20017.0,0.58638,0.41126999999999997,0.7143,0.8163,0.93395,0.58168
