,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
0,3781,5352,0.47845,0.52787,1.0,1.0,7906,10268,0.47186000000000006,0.51958,1.0,1.0,0.48353,0.484
1,7906,10268,0.47186000000000006,0.51958,1.0,1.0,8339,12668,0.484,0.5344,0.6667,0.6667,0.50665,0.49204
2,8339,12668,0.484,0.5344,0.6667,0.6667,4056,6604,0.49204,0.51444,0.75,0.75,0.50147,0.4913
3,4056,6604,0.49204,0.51444,0.75,0.75,13161,6468,0.4913,0.5271399999999999,0.8,0.6,0.50526,0.5000399999999999
4,13161,6468,0.4913,0.5271399999999999,0.8,0.6,6986,9155,0.5000399999999999,0.50142,0.8333,0.5,0.4628,0.46088999999999997
5,6986,9155,0.5000399999999999,0.50142,0.8333,0.5,11277,20017,0.46088999999999997,0.50342,0.7143,0.5714,0.53967,0.49183999999999994
6,11277,20017,0.46088999999999997,0.50342,0.7143,0.5714,11421,4142,0.49183999999999994,0.51831,0.75,0.5,0.44397,0.4694
7,11421,4142,0.49183999999999994,0.51831,0.75,0.5,7094,11035,0.4694,0.53669,0.7778,0.5556,0.42303,0.45979
8,7094,11035,0.4694,0.53669,0.7778,0.5556,9678,20017,0.45979,0.53695,0.8,0.6,0.42216000000000004,0.45919
9,9678,20017,0.45979,0.53695,0.8,0.6,13966,20017,0.45919,0.54167,0.8182,0.6364,0.43806000000000006,0.47717
10,13966,20017,0.45919,0.54167,0.8182,0.6364,6424,10888,0.47717,0.52868,0.8333,0.5833,0.44653999999999994,0.49561000000000005
11,6424,10888,0.47717,0.52868,0.8333,0.5833,8080,11413,0.49561000000000005,0.509,0.8462,0.6154,0.40583,0.48736999999999997
12,8080,11413,0.49561000000000005,0.509,0.8462,0.6154,20017,9442,0.48736999999999997,0.5038199999999999,0.8571,0.6429,0.43772,0.49554
13,20017,9442,0.48736999999999997,0.5038199999999999,0.8571,0.6429,6436,9593,0.49554,0.5118199999999999,0.8667,0.6667,0.41918999999999995,0.49008
14,6436,9593,0.49554,0.5118199999999999,0.8667,0.6667,8756,9897,0.49008,0.5152,0.875,0.6875,0.3673,0.49485
15,8756,9897,0.49008,0.5152,0.875,0.6875,9220,3328,0.49485,0.48668,0.8824,0.7059,0.39059,0.51576
16,9220,3328,0.49485,0.48668,0.8824,0.7059,16813,7524,0.51576,0.49075,0.8889,0.7222,0.35775,0.48006000000000004
17,16813,7524,0.51576,0.49075,0.8889,0.7222,4836,17146,0.48006000000000004,0.5282899999999999,0.8947,0.7368,0.30772,0.47067
